apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_005,accept_as_is,[### Salmonella outbreaks linked to backyard poultry send 54 to the hospital,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_005,REPLACE_WITH_REVIEWER_ID,"claim corroboration review - review_duplicate_event_005 - Report: Illnesses from contaminated food increased in 2024, severe ...",https://www.cidrap.umn.edu/foodborne-disease/report-illnesses-contaminated-food-increased-2024-severe-cases-doubled,rec_src_search_8207a084046e_001; event_005,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_006,accept_as_is,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_006,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_006 - FoodNet 2024 Preliminary Data | FoodNet | CDC,https://www.cdc.gov/foodnet/reports/preliminary-data.html,rec_src_search_3b86862864f7_001; event_006,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_007,accept_as_is,Total Illnesses: 551,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_007,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_007 - Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,rec_src_search_33733b13ba13_001; rec_src_search_33733b13ba13_002; rec_src_search_33733b13ba13_003; event_007,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_008,accept_as_is,"Last Illness Onset: July 26, 2024",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_008,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_008 - Outbreak Investigation of Salmonella: Cucumbers (June 2024) - FDA,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,rec_src_search_33733b13ba13_004; event_008,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_009,accept_as_is,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_009,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_009 - FoodNet 2024 Preliminary Data | FoodNet | CDC,https://www.cdc.gov/foodnet/reports/preliminary-data.html,rec_src_search_3b86862864f7_002; rec_src_search_3b86862864f7_003; event_009,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_010,accept_as_is,"Salmonella* caused most of the solved multistate foodborne outbreaks with 13 outbreaks (45%), followed by STEC with 8 outbreaks (28%), *Listeria* with 7 outbreaks (24%), and *Campylobacter* with 1 outbreak (3%).",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_010,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_010 - Summary of Possible Multistate Enteric (Intestinal) Disease Outbreaks in 2024 |...,https://www.cdc.gov/foodborne-outbreaks/php/data-research/summary-2024.html,rec_src_search_051378e10a24_002; event_010,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_23155caef955,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_23155caef955,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_23155caef955 - Illnesses and deaths from food outbreaks skyrocketed in 2024...,https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,src_search_23155caef955,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_31b14f5b949d,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_31b14f5b949d,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_31b14f5b949d - 18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,src_search_31b14f5b949d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_33733b13ba13,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_33733b13ba13,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_33733b13ba13 - Outbreak Investigation of Salmonella: Cucumbers (June 2024)...,https://www.fda.gov/food/outbreaks-foodborne-illness/outbreak-investigation-salmonella-cucumbers-june-2024,src_search_33733b13ba13,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_3faf6631782d,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_3faf6631782d,REPLACE_WITH_REVIEWER_ID,"source identity review - review_source_credibility_src_search_3faf6631782d - Hospitalizations, Deaths Caused by Foodborne Illnesses More...",https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,src_search_3faf6631782d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_5851bdcbd35f,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_5851bdcbd35f,REPLACE_WITH_REVIEWER_ID,"source identity review - review_source_credibility_src_search_5851bdcbd35f - E. coli, Salmonella, Listeria Oh My! | Marler Blog",https://www.marlerblog.com/case-news/e-coli-salmonella-listeria-oh-my,src_search_5851bdcbd35f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_5bda1b341f55,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_5bda1b341f55,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_5bda1b341f55 - Salmonella Outbreak Linked to Cucumbers - AAP Publications,https://publications.aap.org/redbook/resources/29149/Red-Book-Online-Outbreaks-Salmonella-Outbreak,src_search_5bda1b341f55,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_fdcb0a062e7e,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_fdcb0a062e7e,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_fdcb0a062e7e - Salmonella By the Numbers | Food Safety and Inspection Service,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,src_search_fdcb0a062e7e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_14427d356566,approve_source_role,,source_credibility_review,"Should this source be collection, support, context, or excluded?",P1_high,Review required: source_credibility_review,review_source_credibility_src_search_14427d356566,REPLACE_WITH_REVIEWER_ID,source credibility review - review_source_credibility_src_search_14427d356566 - Regulatory responses to foodborne illness outbreaks in th...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12855058,src_search_14427d356566,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_001,accept_validation_result,"Bearded dragons have been linked to *Salmonella* outbreaks, including a 2012–2014 *Salmonella* Cotham outbreak involving 160 patients in 35 states.",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_001,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_001 - Reoccurring Salmonella Cotham Outbreak Linked to Pet Bearded Dragons — United S...,https://www.cdc.gov/mmwr/volumes/74/wr/mm7431a1.htm?ACSTrackingID=USCDC_921-DM149359&ACSTrackingLabel=Week+in+MMWR%3A+Vol.+74%2C+August+21%2C+2025&deliveryName=USCDC_921-DM149359,rec_src_search_10ccb06f620d_001; val_result_001,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_001,accept_anomaly,"Among 9,219 *Salmonella* infections reported, 7,314 (79%) infections had positive culture results.",anomaly_review,Is this a real public-health signal or an extraction/count-semantics problem?,P1_high,Review required: anomaly_review,review_anomaly_anom_001,REPLACE_WITH_REVIEWER_ID,anomaly review - review_anomaly_anom_001 - FoodNet 2024 Preliminary Data | FoodNet | CDC,https://www.cdc.gov/foodnet/reports/preliminary-data.html,rec_src_search_3b86862864f7_001; src_search_3b86862864f7; anom_001,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_057e55c5d693,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_057e55c5d693,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_057e55c5d693 - Investigation Update: Salmonella Outbreak, July 2025 - CDC",https://www.cdc.gov/salmonella/outbreaks/sproutedbeans-07-25/investigation.html,src_search_057e55c5d693,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_23155caef955,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_23155caef955,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_23155caef955 - Illnesses and deaths from food outbreaks skyrocketed in 2024 ...,https://www.thenewlede.org/2025/02/illnesses-and-deaths-from-food-outbreaks-skyrocketed-in-2024-report-finds,src_search_23155caef955,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_29acec08996b,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_29acec08996b,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_29acec08996b - Salmonella Outbreak Linked to Eggs - September 2024 - CDC,https://www.cdc.gov/salmonella/outbreaks/eggs-09-24/index.html,src_search_29acec08996b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_31b14f5b949d,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_31b14f5b949d,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_31b14f5b949d - 18 Food Outbreaks that have kept me busy in 2024 - Marler Blog,https://www.marlerblog.com/case-news/18-food-outbreaks-that-have-kept-me-busy-in-2024,src_search_31b14f5b949d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_341f243cf7df,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_341f243cf7df,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_341f243cf7df - Investigation Update: Salmonella Outbreak, Backyard Poultry - May 2024...",https://www.cdc.gov/salmonella/outbreaks/backyardpoultry-05-24/investigation.html,src_search_341f243cf7df,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_3faf6631782d,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_3faf6631782d,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_3faf6631782d - Hospitalizations, Deaths Caused by Foodborne Illnesses More Than Double...",https://www.food-safety.com/articles/10126-hospitalizations-deaths-caused-by-foodborne-illnesses-more-than-doubled-in-2024,src_search_3faf6631782d,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_57e9dfd2a4f6,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_57e9dfd2a4f6,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_57e9dfd2a4f6 - Salmonella Outbreak Linked to Fresh Basil, April 2024 - CDC",https://www.cdc.gov/salmonella/outbreaks/basil-04-24/index.html,src_search_57e9dfd2a4f6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_5851bdcbd35f,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_5851bdcbd35f,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_5851bdcbd35f - E. coli, Salmonella, Listeria Oh My! | Marler Blog",https://www.marlerblog.com/case-news/e-coli-salmonella-listeria-oh-my,src_search_5851bdcbd35f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_a5bc6c5400a7,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_a5bc6c5400a7,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_a5bc6c5400a7 - Investigation Update: Salmonella Outbreak, Eggs - September 2024",https://www.cdc.gov/salmonella/outbreaks/eggs-09-24/investigation.html,src_search_a5bc6c5400a7,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_c8cadc78e2a8,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_c8cadc78e2a8,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_c8cadc78e2a8 - Salmonella Outbreak Linked to Charcuterie Meats, January 2024",https://www.cdc.gov/salmonella/outbreaks/meats-01-24/index.html,src_search_c8cadc78e2a8,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_d978f9d93b3b,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_d978f9d93b3b,REPLACE_WITH_REVIEWER_ID,"general review - review_core_metric_gap_src_search_d978f9d93b3b - Investigation Update: Salmonella Outbreak, Cucumbers, November 2024 | S...",https://www.cdc.gov/salmonella/outbreaks/cucumbers-11-24/investigation.html,src_search_d978f9d93b3b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_e0c58bcf769a,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_e0c58bcf769a,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_e0c58bcf769a - Salmonella Outbreak Linked to Cucumbers - June 2024 - CDC,https://www.cdc.gov/salmonella/outbreaks/africana-06-24/index.html,src_search_e0c58bcf769a,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_core_metric_gap_src_search_fdcb0a062e7e,approve_source_role,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_core_metric_gap_src_search_fdcb0a062e7e,REPLACE_WITH_REVIEWER_ID,general review - review_core_metric_gap_src_search_fdcb0a062e7e - Salmonella By the Numbers | Food Safety and Inspection Service,http://www.fsis.usda.gov/inspection/inspection-programs/inspection-poultry-products/reducing-salmonella-poultry/salmonella,src_search_fdcb0a062e7e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_00ed618d1c38,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_00ed618d1c38,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_00ed618d1c38 - New state reports push Salmonella outbreak count to 383 - CIDRAP,https://www.cidrap.umn.edu/foodborne-disease/new-state-reports-push-salmonella-outbreak-count-383,src_search_00ed618d1c38,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_081ac510741f,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_081ac510741f,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_081ac510741f - Salmonella outbreaks linked to backyard poultry send 54 to the hospital | CIDRAP,https://www.cidrap.umn.edu/salmonella/salmonella-outbreaks-linked-backyard-poultry-send-54-hospital,src_search_081ac510741f,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_14427d356566,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_14427d356566,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_14427d356566 - Regulatory responses to foodborne illness outbreaks in the United States and the...,https://pmc.ncbi.nlm.nih.gov/articles/PMC12855058,src_search_14427d356566,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_15fc5f8d47e2,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_15fc5f8d47e2,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_15fc5f8d47e2 - Food for Thought 2025 - PIRG,https://pirg.org/edfund/resources/food-for-thought-2025,src_search_15fc5f8d47e2,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_src_search_1aa919b25056,approve_source_role,,general_review,"What decision, if any, should a human reviewer record?",P3_low,Review required: general_review,review_source_src_search_1aa919b25056,REPLACE_WITH_REVIEWER_ID,general review - review_source_src_search_1aa919b25056 - FOX 26 Houston - There are 173 new cases and 50 new...,https://www.facebook.com/fox26houston/posts/there-are-173-new-cases-and-50-new-hospitalizations-from-salmonella-outbreak/10160924353830348,src_search_1aa919b25056,source
