anomaly_id,anomaly_status,anomaly_type,anomaly_unit,compared_field,date_or_period,detection_method,disease,event_cluster_id,evidence_summary,expected_or_reference_value,human_review_audit_ids,human_review_reason,location,needs_human_review,observed_value,reason,recommended_action,record_id,review_decision_ids,severity,source_id,source_ids,source_urls,threshold,validation_result_id,warnings
anom_013,open,out_of_scope_count_bearing_record,validation_result,task_scope,Season-to-date through 2025 to date,deterministic_anomaly_detection,West Nile Virus Disease,event_015,"There have been 48 reported human [West Nile virus cases](https://westnile.ca.gov/) in California this year, including two other deaths — one in Butte County and one in Tulare County, according to the California Department of Public Health.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""Season-to-date through 2025 to date""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,val_result_021,"[""outside_time_window""]"
anom_014,open,out_of_scope_count_bearing_record,validation_result,task_scope,Season-to-date through 2025 to date,deterministic_anomaly_detection,West Nile Virus Disease,event_027,Kern County has reported 11 human cases while Tulare County has reported 13.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,"Kern County, California",True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""Kern County, California"", ""date_or_period"": ""Season-to-date through 2025 to date""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,val_result_022,"[""outside_time_window""]"
anom_015,open,out_of_scope_count_bearing_record,validation_result,task_scope,Season-to-date through 2025 to date,deterministic_anomaly_detection,West Nile Virus Disease,event_033,Kern County has reported 11 human cases while Tulare County has reported 13.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,"Tulare County, California",True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""Tulare County, California"", ""date_or_period"": ""Season-to-date through 2025 to date""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,val_result_023,"[""outside_time_window""]"
anom_016,open,out_of_scope_count_bearing_record,validation_result,task_scope,2003 to present,deterministic_anomaly_detection,West Nile Virus Disease,event_017,"West Nile virus was first identified in California in 2003. There have been more than 8,000 human West Niles cases and more than 400 related deaths across the state since then.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2003 to present""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_d52309fadb48""]","[""https://www.fresnobee.com/news/local/article312243829.html""]",,val_result_024,"[""outside_time_window""]"
anom_017,open,out_of_scope_count_bearing_record,validation_result,task_scope,2003 to present,deterministic_anomaly_detection,West Nile Virus Disease,event_006,"Since West Nile was first introduced into California in 2003, there have been more than 8,900 human West Nile cases and more than 390 West Nile-related deaths across the state.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2003 to present""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_87c273c59b72""]","[""https://bakersfieldnow.com/news/local/first-human-death-caused-by-west-nile-virus-in-fresno-county""]",,val_result_027,"[""outside_time_window""]"
anom_018,open,out_of_scope_count_bearing_record,validation_result,task_scope,"2023 year-to-date at same point (prior year comparison, Bulletin #29)",deterministic_anomaly_detection,West Nile Virus Disease,event_038,No. Human Cases 286 98,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2023 year-to-date at same point (prior year comparison, Bulletin #29)""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_a39e4fa28013""]","[""https://westnile.ca.gov/download?download_id=5061""]",,val_result_040,"[""outside_time_window""]"
anom_019,open,out_of_scope_count_bearing_record,validation_result,task_scope,Since 2003,deterministic_anomaly_detection,West Nile Virus Disease,event_018,"West Nile virus is the most common and serious vector-borne disease in California. There have been more than 7,500 human cases and over 300 deaths reported in California since 2003. The mosquitoes that spread WNV are found throughout the state.","{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""Since 2003""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,val_result_045,"[""outside_time_window""]"
anom_020,open,out_of_scope_count_bearing_record,validation_result,task_scope,2023,deterministic_anomaly_detection,West Nile Virus Disease,event_009,113** human cases from **23** counties have tested positive for WNV in 2023.,"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2023""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_14d0fc5d0793""]","[""https://westnile.ca.gov/resources.php""]",,val_result_046,"[""outside_time_window""]"
anom_021,open,out_of_scope_count_bearing_record,validation_result,task_scope,2020,deterministic_anomaly_detection,West Nile Virus Disease,event_008,California (123),"{""disease"": ""West Nile virus"", ""location"": ""California"", ""time_window"": [2024, 2024]}",[],Stage 10 validation marked record outside requested scope: outside_time_window,California,True,"{""disease"": ""West Nile Virus Disease"", ""location"": ""California"", ""date_or_period"": ""2020""}",Stage 10 validation marked record outside requested scope: outside_time_window,confirm_scope_or_reject_record,,[],high,,"[""src_search_99932da268a1""]","[""https://www.vdci.net/blog/2024-mosquito-borne-disease-year-in-review""]",,val_result_049,"[""outside_time_window""]"
anom_022,open,validation_conflict_anomaly,validation_result,cases_unspecified,2024-08-01 to 2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_013,No. Human Cases 324 112,,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_b9348b953aaa_008"", ""value"": 324.0}, {""record_id"": ""rec_src_search_b9348b953aaa_009"", ""value"": 112.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5072""]",,val_result_062,"[""human_review_required""]"
anom_023,open,validation_conflict_anomaly,validation_result,cases_unspecified,Year-to-date,deterministic_anomaly_detection,West Nile Virus Disease,event_016,##### Human Cases **Year-to-date:** 5 **Counties:** 3,,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_14d0fc5d0793_001"", ""value"": 5.0}, {""record_id"": ""rec_src_search_ccc444806280_002"", ""value"": 0.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_14d0fc5d0793"", ""src_search_ccc444806280""]","[""https://westnile.ca.gov/resources.php"", ""https://westnile.ca.gov/download?download_id=4980""]",,val_result_066,"[""human_review_required""]"
anom_024,open,validation_conflict_anomaly,validation_result,cases_unspecified,2024-08-01 to 2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_019,Human Cases Week 9 0 0,,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_a39e4fa28013_011"", ""value"": 9.0}, {""record_id"": ""rec_src_search_b9348b953aaa_010"", ""value"": 2.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_a39e4fa28013"", ""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5061"", ""https://westnile.ca.gov/download?download_id=5072""]",,val_result_070,"[""human_review_required""]"
anom_025,open,validation_conflict_anomaly,validation_result,cases_unspecified,current week,deterministic_anomaly_detection,West Nile Virus Disease,event_020,A total of 9 new human cases of West Nile virus (WNV) disease were reported this week from 4 counties:,,[],Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,California,True,"[{""record_id"": ""rec_src_search_a39e4fa28013_001"", ""value"": 9.0}, {""record_id"": ""rec_src_search_b9348b953aaa_001"", ""value"": 2.0}]",Validation result is a conflict: Sources report substantially different numeric values for the same linked event.,resolve_validation_conflict,,[],high,,"[""src_search_a39e4fa28013"", ""src_search_b9348b953aaa""]","[""https://westnile.ca.gov/download?download_id=5061"", ""https://westnile.ca.gov/download?download_id=5072""]",,val_result_072,"[""human_review_required""]"
anom_026,open,aggregate_member_mismatch,event_cluster,cases_unspecified,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_013,,436.0,[],event cluster canonical count differs from sum of comparable countable members,California,True,324.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_027,open,aggregate_member_mismatch,event_cluster,cases_unspecified,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_019,,11.0,[],event cluster canonical count differs from sum of comparable countable members,California,True,9.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
anom_028,open,aggregate_member_mismatch,event_cluster,cases_unspecified,2024-08-31,deterministic_anomaly_detection,West Nile Virus Disease,event_020,,11.0,[],event cluster canonical count differs from sum of comparable countable members,California,True,9.0,event cluster canonical count differs from sum of comparable countable members,review_cluster_canonical_count,,[],medium,,[],[],,,[]
