actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-08-01-2024-08-31,West Nile virus,"The highest number of cases was in Orange County (263 cases) and the highest incidence occurred in Glenn County (35.3 cases per 100,000 population).",claim_corroboration_review,anomaly,California,P0_critical,17,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_013 - California Sets Record for West Nile Virus Activity - CDPH,California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_ba887a60c89b; event_009; anom_013; val_result_007,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-08-01-2024-08-31,West Nile virus,"The highest number of cases was in Orange County (263 cases) and the highest incidence occurred in Glenn County (35.3 cases per 100,000 population).",claim_corroboration_review,anomaly,California,P0_critical,18,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_014 - California Sets Record for West Nile Virus Activity - CDPH,California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_ba887a60c89b; event_005; anom_014; val_result_008,anomaly,Claim-level support is unresolved or depends on a single source.
,accept_anomaly; dismiss_anomaly; confirm_anomaly; mark_anomaly_resolved; mark_anomaly_needs_more_evidence,2024-08-01-2024-08-31,West Nile virus,"The number of fatal WNV cases, 31, exceeded all previous years.",claim_corroboration_review,anomaly,California,P0_critical,19,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events; anomaly_results,claim corroboration review - review_anomaly_anom_015 - California Sets Record for West Nile Virus Activity - CDPH,California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,confirm_scope_or_reject_record,"Is the claim independently corroborated, conflicting, or only single-source evidence?",src_search_ba887a60c89b; event_002; anom_015; val_result_009,anomaly,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,20,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_001 - LISTING OF DEPARTMENT OF PUBLIC HEALTH PRESS RELEASES,LISTING OF DEPARTMENT OF PUBLIC HEALTH PRESS RELEASES,http://ph.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=4833,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_5c954f0581ec_001_deaths; src_search_5c954f0581ec; corr_event_001,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,21,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_002 - Health officials report 3 West Nile virus deaths; warn of...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_0d4e7ec87258_001_cases_unspecified; src_search_0d4e7ec87258; corr_event_002,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,22,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_003 - Health officials report 3 West Nile virus deaths; warn of...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_0d4e7ec87258_002_deaths; claim_rec_src_search_0d4e7ec87258_003_deaths; src_search_0d4e7ec87258; corr_event_003,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,23,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_004 - Health officials report 3 West Nile virus deaths; warn of...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_0d4e7ec87258_004_cases_unspecified; src_search_0d4e7ec87258; corr_event_004,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,24,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_006 - California Sets Record for West Nile Virus Activity - CDPH,California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_ba887a60c89b_002_cases_unspecified; src_search_ba887a60c89b; corr_event_006,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,25,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_008 - Westnile.ca.gov | California West Nile Virus Website,Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_14d0fc5d0793_003_deaths; src_search_14d0fc5d0793; corr_event_008,claim,Claim-level support is unresolved or depends on a single source.
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Primary case claim has no independent corroborating source.,claim_corroboration_review,claim_corroboration_review,California,P1_high,26,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,claim corroboration review - review_claim_corroboration_review_corr_event_009 - California Tracking Increase in Diseases Spread by Mosqui...,California Tracking Increase in Diseases Spread by Mosquitoes,https://contracosta.news/2024/10/01/california-tracking-increase-in-diseases-spread-by-mosquitoes,review_claim_corroboration,"Is the claim independently corroborated, conflicting, or only single-source evidence?",claim_rec_src_search_071605a69e2e_001_deaths; src_search_071605a69e2e; corr_event_009,claim,Claim-level support is unresolved or depends on a single source.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,source_identity_review,source_credibility,California,P1_high,27,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_57a4e03b15a3 - First Illinois West Nile Virus Death of 2024 is Reported by...,First Illinois West Nile Virus Death of 2024 is Reported by IDPH in Lake County,https://dph.illinois.gov/resource-center/news/2024/august/first-illinois-west-nile-virus-death-of-2024-is-reported-by-idph.html,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_57a4e03b15a3,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2024-08-01-2024-08-31,West Nile virus,,source_identity_review,source_credibility,California,P1_high,28,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_66bbd37d9fcc - First human neuroinvasive case of West Nile virus (WNV) in T...,First human neuroinvasive case of West Nile virus (WNV) in Texas ...,https://beaconbio.org/en/report?reportid=008a3b42-ddd7-4ec3-912c-ad8f21f62016&eventid=06189783-12d9-4850-a702-3ccc4b256e5f,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_66bbd37d9fcc,source,Publisher or source identity uncertainty can affect source independence and credibility.
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-08-31,West Nile Virus Disease,"There have been 289 human West Nile virus disease cases in 2024, according to the [CDC](https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html).",outside_scope_review,validation_scope_issue,California,P1_high,29,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_002 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_0d4e7ec87258_001; val_result_002,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-08-31,West Nile Virus Disease,"Earlier this week, health officials in Illinois announced the first death in the state from West Nile virus after a Lake County resident in their 80s had an onset of symptoms in mid-August and died soon after.",outside_scope_review,validation_scope_issue,Illinois,P1_high,30,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_003 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_0d4e7ec87258_002; val_result_003,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-08-31,West Nile Virus Disease,There were six West Nile virus deaths recorded in Illinois in 2023.,outside_scope_review,validation_scope_issue,Illinois,P1_high,31,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_004 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_0d4e7ec87258_003; val_result_004,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-08-31,West Nile Virus Disease,"An average of 18 cases of illness from West Nile virus are reported in Wisconsin every year, according to DHS officials.",outside_scope_review,validation_scope_issue,Wisconsin,P1_high,32,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_005 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,Health officials report 3 West Nile virus deaths; warn of mosquito-spread illnesses - ABC News,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_0d4e7ec87258_004; val_result_005,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2024-08-31,West Nile Virus Disease,"California had the second-highest number of human cases of West Nile virus (WNV) in 2014 since the virus first invaded California in 2003. In 2014, California recorded 801 cases of the potentially fatal disease. In 2005, CDPH detected 880 cases of WNV.",outside_scope_review,validation_scope_issue,California,P1_high,33,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_006 - California Sets Record for West Nile Virus Activity - CDPH,California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_ba887a60c89b_001; val_result_006,validation_result,"The item may be outside the requested disease, location, or time window."
