actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,11,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,conflicting claims review - review_claim_corroboration_conflict_corr_event_002 - West Nile Virus Information - Placer Mosquito Vector Con...,West Nile Virus Information - Placer Mosquito Vector Control District,https://placermosquito.org/west-nile-information,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_67a72fbb98c5_002_cases_unspecified; claim_rec_src_search_67a72fbb98c5_002_deaths; claim_rec_src_search_29301bcfe202_001_deaths; claim_rec_src_search_29301bcfe202_002_cases_unspecified; claim_rec_src_search_b9348b953aaa_001_cases_unspecified; claim_rec_src_search_b9348b953aaa_004_cases_unspecified; claim_rec_src_search_b9348b953aaa_005_cases_unspecified; claim_rec_src_search_b9348b953aaa_006_deaths; claim_rec_src_search_b9348b953aaa_007_cases_unspecified; claim_rec_src_search_b9348b953aaa_008_cases_unspecified; claim_rec_src_search_b9348b953aaa_009_cases_unspecified; claim_rec_src_search_b9348b953aaa_010_cases_unspecified; claim_rec_src_search_a39e4fa28013_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_006_cases_unspecified; claim_rec_src_search_a39e4fa28013_007_cases_unspecified; claim_rec_src_search_a39e4fa28013_008_deaths; claim_rec_src_search_a39e4fa28013_009_cases_unspecified; claim_rec_src_search_a39e4fa28013_010_cases_unspecified; claim_rec_src_search_a39e4fa28013_011_cases_unspecified; claim_rec_src_search_a39e4fa28013_012_cases_unspecified; claim_rec_src_search_fc3322f3069f_001_cases_unspecified; claim_rec_src_search_fc3322f3069f_001_deaths; claim_rec_src_search_fc3322f3069f_002_cases_unspecified; claim_rec_src_search_fc3322f3069f_002_deaths; claim_rec_src_search_14d0fc5d0793_001_cases_unspecified; claim_rec_src_search_14d0fc5d0793_003_cases_unspecified; claim_rec_src_search_14d0fc5d0793_003_deaths; claim_rec_src_search_26c03daad21f_001_cases_confirmed; claim_rec_src_search_26c03daad21f_001_deaths; claim_rec_src_search_26c03daad21f_002_cases_confirmed; claim_rec_src_search_26c03daad21f_002_deaths; claim_rec_src_search_1901d64d67f4_001_cases_unspecified; claim_rec_src_search_1901d64d67f4_002_cases_unspecified; claim_rec_src_search_1901d64d67f4_003_cases_unspecified; claim_rec_src_search_1901d64d67f4_005_cases_unspecified; claim_rec_src_search_1901d64d67f4_006_cases_unspecified; claim_rec_src_search_1901d64d67f4_007_cases_unspecified; claim_rec_src_search_1901d64d67f4_009_cases_confirmed; claim_rec_src_search_1901d64d67f4_004_deaths; claim_rec_src_search_1901d64d67f4_008_cases_confirmed; claim_rec_src_search_1901d64d67f4_008_cases_probable; claim_rec_src_search_1901d64d67f4_009_cases_probable; src_search_67a72fbb98c5; src_search_29301bcfe202; src_search_b9348b953aaa; src_search_a39e4fa28013; src_search_fc3322f3069f; src_search_14d0fc5d0793; src_search_26c03daad21f; src_search_1901d64d67f4; corr_event_002,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,12,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"conflicting claims review - review_claim_corroboration_conflict_corr_event_003 - West Nile virus, spread by mosquitoes, claims a third li...","West Nile virus, spread by mosquitoes, claims a third life in the San ...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_c0d70a141aca_001_deaths; claim_rec_src_search_c0d70a141aca_001_cases_unspecified; claim_rec_src_search_a39e4fa28013_002_cases_unspecified; src_search_c0d70a141aca; src_search_a39e4fa28013; corr_event_003,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,needs_more_evidence; defer_decision,2024-08-01-2024-08-31,West Nile virus,Comparable public-health claims conflict and require review.,conflicting_claims_review,claim_corroboration_conflict,California,P0_critical,13,human_review_items; record_inclusion_decisions; claims; claim_comparisons; corroborated_events,"conflicting claims review - review_claim_corroboration_conflict_corr_event_004 - West Nile virus, spread by mosquitoes, claims a third li...","West Nile virus, spread by mosquitoes, claims a third life in the San ...",https://theintersectionreports.org/west-nile-virus-spread-by-mosquitoes-claims-a-third-life-in-the-san-joaquin-valley,review_claim_corroboration,Which claim should be treated as comparable evidence after review?,claim_rec_src_search_c0d70a141aca_002_deaths; claim_rec_src_search_14d0fc5d0793_002_deaths; claim_rec_src_search_c0d70a141aca_002_cases_unspecified; claim_rec_src_search_a39e4fa28013_005_cases_unspecified; src_search_c0d70a141aca; src_search_a39e4fa28013; src_search_14d0fc5d0793; corr_event_004,claim,"Comparable claims conflict and may affect cases, date, location, or count semantics."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"Of the 112 cases, 86 (77%) had neuroinvasive disease and 11 (10%) were fatal. The median age of the",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,14,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_001 - Arbobulletin_2024_32.pdf,Arbobulletin_2024_32.pdf,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_005; event_001,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,15,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_002 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_007; event_002,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"onset ranged from May 28 to August 15 . In addition to the 27 cases of WNV disease, 8 asymptomatic",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,16,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_004 - [PDF] WEEKLY UPDATE - California West Nile Virus,[PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_1901d64d67f4_005; event_004,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,A total of 8 new human cases of West Nile virus (WNV) disease were reported this week from 6,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,17,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_005 - [PDF] WEEKLY UPDATE - California West Nile Virus,[PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_1901d64d67f4_001; event_005,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"the 27 cases, 21 (78%) had neuroinvasive disease and 3 ( 11 %) were fatal. The median age of the",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,18,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_006 - [PDF] WEEKLY UPDATE - California West Nile Virus,[PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_1901d64d67f4_003; rec_src_search_1901d64d67f4_004; event_006,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,No. Human Cases 324 112,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,19,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_012 - Arbobulletin_2024_32.pdf,Arbobulletin_2024_32.pdf,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_009; event_012,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,No. Human Cases 286 98,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,20,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_013 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_009; event_013,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"from Tulare County this year. In 2024, 98 human cases of WNV disease were reported from 23",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,21,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_014 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_006; event_014,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,22,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_015 - California West Nile Virus Website: Westnile.ca.gov,California West Nile Virus Website: Westnile.ca.gov,https://westnile.ca.gov,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_fc3322f3069f_001; event_015,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,No. Human Cases 286 98,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,23,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_016 - Arbobulletin_2024_29.pdf,Arbobulletin_2024_29.pdf,https://westnile.ca.gov/download?download_id=5061,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_a39e4fa28013_010; event_016,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,"Fresno (1) and Yolo (1 ). In 2024, 11 2 human cases of WNV disease were reported from 23 counties.",possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,24,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_017 - Arbobulletin_2024_32.pdf,Arbobulletin_2024_32.pdf,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_004; rec_src_search_b9348b953aaa_006; rec_src_search_b9348b953aaa_007; event_017,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,No. Human Cases 324 112,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,25,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_018 - Arbobulletin_2024_32.pdf,Arbobulletin_2024_32.pdf,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_008; event_018,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,##### Human Cases **Year-to-date:** 5 **Counties:** 3,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,26,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_019 - Westnile.ca.gov | California West Nile Virus Website,Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_14d0fc5d0793_001; event_019,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,YTD 27 0 0,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,27,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_020 - [PDF] WEEKLY UPDATE - California West Nile Virus,[PDF] WEEKLY UPDATE - California West Nile Virus,https://westnile.ca.gov/download?download_id=5027,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_1901d64d67f4_009; event_020,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
,accept_as_is; correct_fields; reject_record; mark_requires_review; mark_review_resolved; mark_non_countable; mark_countable; mark_duplicate; mark_not_duplicate; needs_more_evidence; defer_decision,2024-08-31,West Nile Virus Disease,A total of 2 new human cases of West Nile virus (WNV) disease were reported this week from 2 counties:,possible_primary_case_evidence,duplicate_event_clustering,California,P0_critical,28,human_review_items; record_inclusion_decisions; quarantined_records; context_records; final_case_dataset; claims; claim_comparisons; corroborated_events,possible primary case evidence - review_duplicate_event_021 - Arbobulletin_2024_32.pdf,Arbobulletin_2024_32.pdf,https://westnile.ca.gov/download?download_id=5072,Inspect corroboration and source identity before deciding whether a structured human decision is warranted.,Is this a task-compatible primary case observation or only context/secondary evidence?,rec_src_search_b9348b953aaa_001; event_021,record,"No accepted primary case dataset records exist, and this item may contain possible primary case evidence."
