actual_publisher,actual_publisher_normalized,as_of_date,cases_confirmed,cases_probable,cases_suspected,cases_unspecified,claim_id,claim_status,claim_support_role,claim_type,confidence,count_field,count_semantics,count_unit,count_value,country,credibility_level,credibility_score,date_or_period,date_reported,deaths,discovery_method,disease,disease_standard_name,document_id,event_cluster_id,event_end_date,event_start_date,evidence_context,evidence_quote,extraction_method,geographic_scope,hospitalizations,human_review_reason,is_background_context_claim,is_case_claim,is_death_claim,is_exposure_monitoring_claim,is_zero_case_statement,likely_syndicated_or_aggregated,linked_event_id,locality,observation_semantics_reason,observation_type,pathogen_or_syndrome,primary_case_dataset_eligible,publisher,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,reporting_period,requires_human_review,search_provider,source_id,source_independence_group,source_record_id,source_role_final,source_title,source_type,source_type_final,source_url,statistical_count_type,subnational_location,supporting_chunk_id,upstream_source_mentions,warnings
,,2024,,,,16.0,claim_rec_src_search_b9348b953aaa_007_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,16.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_017,,,,"ranged from May 28 to October 7. In addition to the 11 2 cases of WNV disease, 16 asymptomatic WNV -",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_017,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,Season-to-date through 2024 season to date,False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_007,excluded,Arbobulletin_2024_32.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,cumulative,California,chunk_src_search_b9348b953aaa_009,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,2024-08-10,,,,324.0,claim_rec_src_search_b9348b953aaa_008_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,cumulative,,324.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_018,,,,No. Human Cases 324 112,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_018,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,Season-to-date through 2024 year-to-date (through week 32),False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_008,excluded,Arbobulletin_2024_32.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,cumulative,California,chunk_src_search_b9348b953aaa_023,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,,,,,112.0,claim_rec_src_search_b9348b953aaa_009_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,112.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_012,,,,No. Human Cases 324 112,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_012,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,2023 year-to-date (through equivalent week 32),False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_009,excluded,Arbobulletin_2024_32.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,cumulative,California,chunk_src_search_b9348b953aaa_023,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024-08-10,,,,0.0,claim_rec_src_search_b9348b953aaa_010_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_023,,,,Human Cases Week 2 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_023,,evidence states no confirmed or reported cases,zero_case_statement,WNV,False,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,"Week 32 (current week, 2024)",False,tavily,src_search_b9348b953aaa,domain:westnile_ca_gov,rec_src_search_b9348b953aaa_010,excluded,Arbobulletin_2024_32.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5072,newly_reported,California,chunk_src_search_b9348b953aaa_026,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,9.0,claim_rec_src_search_a39e4fa28013_001_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,9.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_022,,,,A total of 9 new human cases of West Nile virus (WNV) disease were reported this week from 4 counties:,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_022,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,"week 29, 2024",False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_001,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,newly_reported,California,chunk_src_search_a39e4fa28013_006,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,4.0,claim_rec_src_search_a39e4fa28013_002_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,4.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_030,,,,A total of 9 new human cases of West Nile virus (WNV) disease were reported this week from 4 counties:,llm_structured_output_extractor,Kern County,,,False,True,False,False,False,False,event_030,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,"week 29, 2024",False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_002,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,newly_reported,"Kern County, California",chunk_src_search_a39e4fa28013_006,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,1.0,claim_rec_src_search_a39e4fa28013_005_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,1.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_037,,,,"Kern (4), Los Angeles (2), Sacramento (2), and Tulare (1). This is the first WNV positive human case",llm_structured_output_extractor,Tulare County,,,False,True,False,False,False,False,event_037,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,"week 29, 2024",False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_005,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,newly_reported,"Tulare County, California",chunk_src_search_a39e4fa28013_007,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,98.0,claim_rec_src_search_a39e4fa28013_006_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,98.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_014,,,,"from Tulare County this year. In 2024, 98 human cases of WNV disease were reported from 23",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_014,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,cumulative 2024 through 2024 season as of week 29,False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_006,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,cumulative,California,chunk_src_search_a39e4fa28013_008,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,,,,,75.0,claim_rec_src_search_a39e4fa28013_007_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,case_count,,75.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_002,,,,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_002,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,2024 season as of week 29,False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_007,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,subset,California,chunk_src_search_a39e4fa28013_009,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,,claim_rec_src_search_a39e4fa28013_008_deaths,active,primary_case_claim_support,public_health_observation,0.85,deaths,death_count,,11.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,11.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_026,,,,"counties. Of the 98 cases, 75 (77%) had neuroinvasive disease and 11 (11 %) were fatal. The median age",llm_structured_output_extractor,California,,,False,False,True,False,False,False,event_026,,record reports death count,death_record,West Nile virus,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,2024 season as of week 29,False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_008,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,subset,California,chunk_src_search_a39e4fa28013_009,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,2024,,,,286.0,claim_rec_src_search_a39e4fa28013_009_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.6,cases_unspecified,cumulative,,286.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_013,,,,No. Human Cases 286 98,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_013,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,2024 cumulative through 2024 season to date (as of Bulletin #29),False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_009,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,cumulative,California,chunk_src_search_a39e4fa28013_028,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,2023,,,,98.0,claim_rec_src_search_a39e4fa28013_010_cases_unspecified,active,primary_case_claim_support,public_health_observation,0.6,cases_unspecified,cumulative,,98.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_016,,,,No. Human Cases 286 98,llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_016,,record reports unspecified case count,unspecified_case_record,WNV,True,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,prior year cumulative through 2023 season to date (prior year comparator at same bulletin week),False,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_010,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,cumulative,California,chunk_src_search_a39e4fa28013_028,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
,,,,,,0.0,claim_rec_src_search_a39e4fa28013_011_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_025,,,,Human Cases Week 9 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_025,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,Week 9,True,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_011,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,newly_reported,California,chunk_src_search_a39e4fa28013_031,[],"[""filled_metric_period_from_source_reporting_period""]"
,,,,,,0.0,claim_rec_src_search_a39e4fa28013_012_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.2,cases_unspecified,case_count,,0.0,United States of America,excluded,0.5192,2024-08-31,2024-08-31,,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_025,,,,Human Cases Week 9 0 0,llm_structured_output_extractor,California,,,False,False,False,False,True,False,event_025,,evidence states no confirmed or reported cases,zero_case_statement,West Nile virus,False,,West Nile virus California August 2024 human cases neuroinvasive deaths county surveillance,extract_primary_case_claims,fetch_for_extraction,collection,Week 9,True,tavily,src_search_a39e4fa28013,domain:westnile_ca_gov,rec_src_search_a39e4fa28013_012,excluded,Arbobulletin_2024_29.pdf,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov/download?download_id=5061,newly_reported,California,chunk_src_search_a39e4fa28013_031,[],"[""filled_metric_period_from_source_reporting_period"", ""ambiguous_metric_column_semantics""]"
,,,,,,8364.0,claim_rec_src_search_fc3322f3069f_001_cases_unspecified,pending_review,primary_case_claim_support,public_health_observation,0.85,cases_unspecified,cumulative,,8364.0,United States of America,excluded,0.6479,2024-08-31,2024-08-31,417.0,live_search_result,West Nile Virus Disease,West Nile Virus Disease,,event_015,,,,"| **Human cases (fatal)** | 3 (0) | 791 (32) | 880 (21) | 278 (9) | 382 (22) | 446 (15) | 112 (5) | 112 (6) | 159 (9) | 480 (23) | 387 (19) | 842 (34) | 800 (55) | 461 (21) | 556 (44) | 217 (11) | 225 (6) | 214 (15) | 129 (12) | 209 (15) | 433 (20) | 132 (12) | 116 (11) | 0 (0) | 8,364 (417) |",llm_structured_output_extractor,California,,,False,True,False,False,False,False,event_015,,record reports unspecified case count,unspecified_case_record,West Nile virus,True,,West Nile virus California 2024 human cases deaths weekly report site:westnile.ca.gov OR site:cdph.ca.gov,extract_primary_case_claims,fetch_for_extraction,collection,Cumulative Total through 2024-08-01 to 2024-08-31,True,tavily,src_search_fc3322f3069f,domain:westnile_ca_gov,rec_src_search_fc3322f3069f_001,excluded,California West Nile Virus Website: Westnile.ca.gov,official_public_health_agency,official_public_health_agency,https://westnile.ca.gov,cumulative,California,chunk_src_search_fc3322f3069f_019,[],"[""filled_metric_period_from_source_reporting_period"", ""inferred_cumulative_metric_from_column_label""]"
