apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_011,accept_anomaly,"![Health Policy Watch](https://i0.wp.com/healthpolicy-watch.news/wp-content/uploads/2020/08/HPW-Logo-Full.png?fit=1099%2C206&ssl=1) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg) ### Share this: ![Checking for standing water](https://healthpolicy-watch.news/wp-content/uploads/2024/02/Dengue-PAHO-1024x683.webp) In 2023, the Americas saw the highest recorded number of dengue cases of all time, with a total of 4,565,911 cases and 2,340 deaths, said the Pan American Health Organization...",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_011,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_anomaly_anom_011 - Brazil Tries New Vaccine As 'Exponential' Rise In Dengue Cases Plagues The America...,https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,src_search_df7c57966665; event_002; anom_011; val_result_015,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_012,accept_anomaly,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_012,REPLACE_WITH_REVIEWER_ID,"claim corroboration review - review_anomaly_anom_012 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Con...",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?format=html&lang=en,src_search_6dae7aeadbda; event_003; anom_012; val_result_018,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_004,accept_as_is,"![](https://www.scielo.br/media/images/rsbmt_logo.png) # Open-access The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control ![Open-access](https://ds.scielo.org/img/logo-open-access.svg) ## ABSTRACT In this review, we discuss dengue surveillance, prevention, and control measures in Brazil. Data on dengue epidemics between 2000 and 2024 indicates an increase in the number of dengue cases and deaths. Global climate change is a key driver of this growth. Over the past 25 years, nearly 18 million Brazilians have been infected with the dengue virus, and the highest number of dengue cases in Brazil's history is projected to reach 2024. Dengue mortality in Brazil increased geographically over time. As of June, there were approximately 6 million probable cases and 4,000 c...",validation_conflict_review,"What decision, if any, should a human reviewer record?",P1_high,Review required: validation_conflict_review,review_duplicate_event_004,REPLACE_WITH_REVIEWER_ID,"validation conflict review - review_duplicate_event_004 - Brasil - The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and...",https://www.scielo.br/j/rsbmt/a/gTT8ZZVR8g4Xx9xQPyp4GBz?format=html&lang=en,rec_src_search_6dae7aeadbda_001; rec_src_search_6dae7aeadbda_002; event_004,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_003,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_003,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_003 - [PDF] Boletim Epidemiológico - Secretaria de Saúde do Dis...,https://saude.df.gov.br/documents/37101/0/52_BOLETIM_SEMANAL_DENGUE_SE_52+DF+2024.pdf/93054779-dc46-bacf-24d2-39da8c85ecc7?t=1736196099692,claim_rec_src_search_9baddae323c5_001_cases_suspected; claim_rec_src_search_9baddae323c5_002_cases_probable; claim_rec_src_search_9baddae323c5_003_cases_probable; claim_rec_src_search_9baddae323c5_004_cases_probable; src_search_9baddae323c5; corr_event_003,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_004,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_004,REPLACE_WITH_REVIEWER_ID,"claim corroboration review - review_claim_corroboration_review_corr_event_004 - [PDF] Informe Epidemiológico DENGUE, CHIKUNGUNYA E ZIKA -...",https://www.ghc.com.br/files/DENGUE_SE26.pdf,claim_rec_src_search_2eb1c67db46f_001_cases_confirmed; claim_rec_src_search_2eb1c67db46f_001_cases_suspected; claim_rec_src_search_2eb1c67db46f_001_deaths; src_search_2eb1c67db46f; corr_event_004,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_005,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_005,REPLACE_WITH_REVIEWER_ID,"claim corroboration review - review_claim_corroboration_review_corr_event_005 - [PDF] Informe Epidemiológico DENGUE, CHIKUNGUNYA E ZIKA -...",https://www.ghc.com.br/files/DENGUE_SE26.pdf,claim_rec_src_search_2eb1c67db46f_002_cases_confirmed; claim_rec_src_search_2eb1c67db46f_002_cases_suspected; claim_rec_src_search_2eb1c67db46f_002_deaths; src_search_2eb1c67db46f; corr_event_005,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_007,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_007,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_007 - Brazil Tries New Vaccine As 'Exponential' Rise In Dengue...,https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,claim_rec_src_search_df7c57966665_002_cases_unspecified; claim_rec_src_search_df7c57966665_002_deaths; claim_rec_src_search_df7c57966665_003_cases_unspecified; src_search_df7c57966665; corr_event_007,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_003,accept_anomaly,"![Health Policy Watch](https://i0.wp.com/healthpolicy-watch.news/wp-content/uploads/2020/08/HPW-Logo-Full.png?fit=1099%2C206&ssl=1) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-twitter.svg) ![](https://healthpolicy-watch.news/wp-content/themes/hpw2018/images/header-facebook.svg) ### Share this: ![Checking for standing water](https://healthpolicy-watch.news/wp-content/uploads/2024/02/Dengue-PAHO-1024x683.webp) In 2023, the Americas saw the highest recorded number of dengue cases of all time, with a total of 4,565,911 cases and 2,340 deaths, said the Pan American Health Organization...",anomaly_review,Is this a real public-health signal or an extraction/count-semantics problem?,P1_high,Review required: anomaly_review,review_anomaly_anom_003,REPLACE_WITH_REVIEWER_ID,anomaly review - review_anomaly_anom_003 - Brazil Tries New Vaccine As 'Exponential' Rise In Dengue Cases Plagues The Americas - Health P...,https://healthpolicy-watch.news/brazil-tries-new-vaccine-as-exponential-rise-in-dengue-cases-plagues-the-americas,rec_src_search_df7c57966665_002; src_search_df7c57966665; anom_003,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_1dbf2c45d0a6,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_1dbf2c45d0a6,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_1dbf2c45d0a6 - Brazil in state of emergency due to dengue fever: 1 million...,https://www.npr.org/sections/goatsandsoda/2024/03/04/1235795657/dengue-brazil-state-of-emergency-vaccine,src_search_1dbf2c45d0a6,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_2e8e30169e0b,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_2e8e30169e0b,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_2e8e30169e0b - Dengue outbreak in Brazil prompting emergency health measures,https://www.youtube.com/watch?v=V3_rv56QgQw,src_search_2e8e30169e0b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_3ab93461f77b,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_3ab93461f77b,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_3ab93461f77b - 2024 dengue outbreak in Latin America and the Caribbean,https://en.wikipedia.org/wiki/2024_dengue_outbreak_in_Latin_America_and_the_Caribbean,src_search_3ab93461f77b,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_da7ccbd13318,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_da7ccbd13318,REPLACE_WITH_REVIEWER_ID,"source identity review - review_source_credibility_src_search_da7ccbd13318 - Brazil Has a Dengue Emergency, Portending a Health Crisis fo...",https://www.nytimes.com/2024/02/10/health/dengue-brazil-americas.html,src_search_da7ccbd13318,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_duplicate_event_008,accept_as_is,"1 INDICADORES DE DENGUE (2024) 2024 2023 genda: º DE CASOS PROVÁVEIS DE DENGUE POR SEMANA EPIDEMIOLÓGICA, BRASIL, 2023 E 2024 Fonte: SINAN. CASOS/100 MIL HABITANTES CASOS PROVÁVEIS CASOS DE DENGUE GRAVE E DE DENGUE COM SINAIS DE ALARME ÓBITOS CONFIRMADOS ÓBITOS EM INVESTIGAÇÃO LETALIDADE USANDO CASOS GRAVES ATÉ SE 07 EM 2023 EM 2024 CENTRO DE OPERAÇÃODE EMERGENCIAS (COE) INFORME Edição Nº 04 | SE 01 a 9/2024 Atualizado em: 05/03/2024 SEMANAL Letalidade de óbito sobre o total de casos graves (SE 1 a 9) Letalidade de óbito sobre o total de casos prováveis (SE 1 a 9) O gráfico acima apresenta os casos prováveis de dengue de 2023 (por curva) e de 2024 (por colu-nas) ao longo das Semanas Epidemiológicas (SE). Observa-se que os casos do ano de 2024 apre-sentam aumento ao longo das semanas, co...",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_duplicate_event_008,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_duplicate_event_008 - [PDF] SEMANAL - Poder360,https://static.poder360.com.br/2024/03/boletim-semanal-dengue-ministerio-saude-mar.2024.pdf,rec_src_search_86d6f702e073_001; rec_src_search_86d6f702e073_002; event_008,record
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_001,accept_anomaly,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número...",anomaly_review,Is this a real public-health signal or an extraction/count-semantics problem?,P1_high,Review required: anomaly_review,review_anomaly_anom_001,REPLACE_WITH_REVIEWER_ID,anomaly review - review_anomaly_anom_001 - Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,rec_src_search_5fd7d33501e8_001; src_search_5fd7d33501e8; anom_001,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_002,accept_anomaly,"![](https://www.apm.org.br/wp-content/uploads/logo-apm-95-anos.png) ##### Pesquisa # Ministério da Saúde divulga novos dados da dengue e demais arboviroses Boletim Epidemiológico demonstra que impactos do El Niño contribuíram para alta no número de casos ![](https://www.apm.org.br/wp-content/uploads/aedes-3.jpg) A nova publicação do [Boletim Epidemiológico](https://www.gov.br/saude/pt-br/centrais-de-conteudo/publicacoes/boletins/epidemiologicos/edicoes/2024/boletim-epidemiologico-volume-55-no-11.pdf/view) da Secretaria de Vigilância em Saúde e Ambiente – órgão parte do Ministério da Saúde – traz informações sobre os casos de dengue, Chikungunya e Zika registrados entre 2023 e 2024. Segundo o documento, os impactos climáticos ocasionados pelo El Niño contribuíram para o aumento no número...",anomaly_review,Is this a real public-health signal or an extraction/count-semantics problem?,P1_high,Review required: anomaly_review,review_anomaly_anom_002,REPLACE_WITH_REVIEWER_ID,anomaly review - review_anomaly_anom_002 - Ministério da Saúde divulga novos dados da dengue e demais arboviroses - APM,https://www.apm.org.br/ministerio-da-saude-divulga-novos-dados-da-dengue-e-demais-arboviroses,rec_src_search_5fd7d33501e8_002; src_search_5fd7d33501e8; anom_002,anomaly
