apply_decision,decided_at,decision_id,decision_type,evidence_quote,issue_category,notes,priority_level,reason,review_id,reviewer_id,short_title,source_url,target_ids,target_type
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_012,accept_anomaly,"California had the second-highest number of human cases of West Nile virus (WNV) in 2014 since the virus first invaded California in 2003. In 2014, California recorded 801 cases of the potentially fatal disease. In 2005, CDPH detected 880 cases of WNV.",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_012,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_anomaly_anom_012 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,src_search_ba887a60c89b; event_002; anom_012; val_result_006,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_013,accept_anomaly,"The highest number of cases was in Orange County (263 cases) and the highest incidence occurred in Glenn County (35.3 cases per 100,000 population).",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_013,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_anomaly_anom_013 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,src_search_ba887a60c89b; event_009; anom_013; val_result_007,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_014,accept_anomaly,"The highest number of cases was in Orange County (263 cases) and the highest incidence occurred in Glenn County (35.3 cases per 100,000 population).",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_014,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_anomaly_anom_014 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,src_search_ba887a60c89b; event_005; anom_014; val_result_008,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_anomaly_anom_015,accept_anomaly,"The number of fatal WNV cases, 31, exceeded all previous years.",claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P0_critical,Review required: claim_corroboration_review,review_anomaly_anom_015,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_anomaly_anom_015 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,src_search_ba887a60c89b; event_002; anom_015; val_result_009,anomaly
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_001,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_001,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_001 - LISTING OF DEPARTMENT OF PUBLIC HEALTH PRESS RELEASES,http://ph.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=4833,claim_rec_src_search_5c954f0581ec_001_deaths; src_search_5c954f0581ec; corr_event_001,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_002,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_002,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_002 - Health officials report 3 West Nile virus deaths; warn of...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,claim_rec_src_search_0d4e7ec87258_001_cases_unspecified; src_search_0d4e7ec87258; corr_event_002,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_003,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_003,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_003 - Health officials report 3 West Nile virus deaths; warn of...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,claim_rec_src_search_0d4e7ec87258_002_deaths; claim_rec_src_search_0d4e7ec87258_003_deaths; src_search_0d4e7ec87258; corr_event_003,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_004,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_004,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_004 - Health officials report 3 West Nile virus deaths; warn of...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,claim_rec_src_search_0d4e7ec87258_004_cases_unspecified; src_search_0d4e7ec87258; corr_event_004,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_006,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_006,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_006 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,claim_rec_src_search_ba887a60c89b_002_cases_unspecified; src_search_ba887a60c89b; corr_event_006,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_008,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_008,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_008 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,claim_rec_src_search_14d0fc5d0793_003_deaths; src_search_14d0fc5d0793; corr_event_008,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_claim_corroboration_review_corr_event_009,needs_more_evidence,Primary case claim has no independent corroborating source.,claim_corroboration_review,"Is the claim independently corroborated, conflicting, or only single-source evidence?",P1_high,Review required: claim_corroboration_review,review_claim_corroboration_review_corr_event_009,REPLACE_WITH_REVIEWER_ID,claim corroboration review - review_claim_corroboration_review_corr_event_009 - California Tracking Increase in Diseases Spread by Mosqui...,https://contracosta.news/2024/10/01/california-tracking-increase-in-diseases-spread-by-mosquitoes,claim_rec_src_search_071605a69e2e_001_deaths; src_search_071605a69e2e; corr_event_009,claim
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_57a4e03b15a3,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_57a4e03b15a3,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_57a4e03b15a3 - First Illinois West Nile Virus Death of 2024 is Reported by...,https://dph.illinois.gov/resource-center/news/2024/august/first-illinois-west-nile-virus-death-of-2024-is-reported-by-idph.html,src_search_57a4e03b15a3,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_66bbd37d9fcc,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_66bbd37d9fcc,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_66bbd37d9fcc - First human neuroinvasive case of West Nile virus (WNV) in T...,https://beaconbio.org/en/report?reportid=008a3b42-ddd7-4ec3-912c-ad8f21f62016&eventid=06189783-12d9-4850-a702-3ccc4b256e5f,src_search_66bbd37d9fcc,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_002,accept_validation_result,"There have been 289 human West Nile virus disease cases in 2024, according to the [CDC](https://www.cdc.gov/west-nile-virus/data-maps/current-year-data.html).",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_002,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_002 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,rec_src_search_0d4e7ec87258_001; val_result_002,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_003,accept_validation_result,"Earlier this week, health officials in Illinois announced the first death in the state from West Nile virus after a Lake County resident in their 80s had an onset of symptoms in mid-August and died soon after.",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_003,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_003 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,rec_src_search_0d4e7ec87258_002; val_result_003,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_004,accept_validation_result,There were six West Nile virus deaths recorded in Illinois in 2023.,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_004,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_004 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,rec_src_search_0d4e7ec87258_003; val_result_004,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_005,accept_validation_result,"An average of 18 cases of illness from West Nile virus are reported in Wisconsin every year, according to DHS officials.",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_005,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_005 - Health officials report 3 West Nile virus deaths; warn of mosquito-spread illne...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,rec_src_search_0d4e7ec87258_004; val_result_005,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_006,accept_validation_result,"California had the second-highest number of human cases of West Nile virus (WNV) in 2014 since the virus first invaded California in 2003. In 2014, California recorded 801 cases of the potentially fatal disease. In 2005, CDPH detected 880 cases of WNV.",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_006,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_006 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,rec_src_search_ba887a60c89b_001; val_result_006,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_007,accept_validation_result,"The highest number of cases was in Orange County (263 cases) and the highest incidence occurred in Glenn County (35.3 cases per 100,000 population).",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_007,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_007 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,rec_src_search_ba887a60c89b_002; val_result_007,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_009,accept_validation_result,"The number of fatal WNV cases, 31, exceeded all previous years.",outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_009,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_009 - California Sets Record for West Nile Virus Activity - CDPH,https://www.cdph.ca.gov/Programs/OPA/Pages/NR15-027.aspx,rec_src_search_ba887a60c89b_004; val_result_009,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_010,accept_validation_result,##### Human Cases **Year-to-date:** 5 **Counties:** 3,outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_010,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_010 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_001; val_result_010,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_011,accept_validation_result,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_011,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_011 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_002; val_result_011,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_validation_val_result_012,accept_validation_result,1** WNV-related fatalities have been reported to CDPH this year from 1 jurisdictions: Tulare (1),outside_scope_review,Does the evidence actually match the requested scope?,P1_high,Review required: outside_scope_review,review_validation_val_result_012,REPLACE_WITH_REVIEWER_ID,outside scope review - review_validation_val_result_012 - Westnile.ca.gov | California West Nile Virus Website,https://westnile.ca.gov/resources.php,rec_src_search_14d0fc5d0793_003; val_result_012,validation_result
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_071605a69e2e,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_071605a69e2e,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_071605a69e2e - California Tracking Increase in Diseases Spread by Mosquitoes,https://contracosta.news/2024/10/01/california-tracking-increase-in-diseases-spread-by-mosquitoes,src_search_071605a69e2e,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_0b5d8dbbd871,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_0b5d8dbbd871,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_0b5d8dbbd871 - News Releases 2024 - CDPH - CA.gov,https://www.cdph.ca.gov/Programs/OPA/Pages/News-Releases-2024.aspx,src_search_0b5d8dbbd871,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_0d4e7ec87258,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_0d4e7ec87258,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_0d4e7ec87258 - Health officials report 3 West Nile virus deaths; warn of mo...,https://abcnews.com/US/health-officials-report-3-west-nile-virus-deaths/story?id=113256243,src_search_0d4e7ec87258,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_40e1767f9183,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_40e1767f9183,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_40e1767f9183 - News Releases 2017 - CDPH - CA.gov,https://www.cdph.ca.gov/Programs/OPA/Pages/News-Releases-2017.aspx,src_search_40e1767f9183,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_4f8e542dc010,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_4f8e542dc010,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_4f8e542dc010 - West Nile virus (WNV) Activity - Alameda County Mosquito Aba...,https://www.mosquitoes.org/west-nile-virus-wnv-activity,src_search_4f8e542dc010,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_5c954f0581ec,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_5c954f0581ec,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_5c954f0581ec - LISTING OF DEPARTMENT OF PUBLIC HEALTH PRESS RELEASES,http://ph.lacounty.gov/phcommon/public/media/mediapubhpdetail.cfm?prid=4833,src_search_5c954f0581ec,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_be9523f722c4,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_be9523f722c4,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_be9523f722c4 - St. Louis Encephalitis Virus - California West Nile Virus -...,https://westnile.ca.gov/sle,src_search_be9523f722c4,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_cb36ac8997e4,approve_source_role,,source_identity_review,"Who is the actual publisher, and is it independent of other evidence?",P1_high,Review required: source_identity_review,review_source_credibility_src_search_cb36ac8997e4,REPLACE_WITH_REVIEWER_ID,source identity review - review_source_credibility_src_search_cb36ac8997e4 - Riverside County Reports First Human Case of West Nile this...,https://ruhealth.org/news/riverside-county-reports-first-human-case-west-nile-year,src_search_cb36ac8997e4,source
False,REPLACE_WITH_ISO_TIMESTAMP,prefill_review_source_credibility_src_search_08a8384dc2e1,approve_source_role,,source_credibility_review,"Should this source be collection, support, context, or excluded?",P1_high,Review required: source_credibility_review,review_source_credibility_src_search_08a8384dc2e1,REPLACE_WITH_REVIEWER_ID,source credibility review - review_source_credibility_src_search_08a8384dc2e1 - Health... - Sacramento-Yolo Mosquito & Vector Control Dis...,https://www.facebook.com/SYMVCD/posts/health-officials-have-confirmed-the-first-west-nile-virus-related-death-in-place/1116429747288913,src_search_08a8384dc2e1,source
