anomaly_flags,blocking_flags,dataset_view,final_case_dataset_included,final_dataset_included,final_inclusion_status,human_review_reason,observation_type,original_status,primary_case_dataset_eligible,quality_gate_reasons,quarantine_reason,recommended_reviewer_action,record_id,validation_flags
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",surveillance_summary,,False,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record as-of date 2024-06-19 is outside requested task window 2024-01-01 to 2024-03-31"", ""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_89d26cc955fb_008,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",unspecified_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""outside_geography"", ""case count exceeds configured simple anomaly threshold"", ""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_89d26cc955fb_009,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",probable_case_record,,True,"[""case count exceeds configured simple anomaly threshold"", ""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_9cacbefd56b5_001,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",death_record,,True,"[""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_9cacbefd56b5_002,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,unspecified_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record geography is broader than requested location Brazil; record has geographic_scope_type='region', geographic_scope='Region of the Americas', subnational_location=None""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_f4f555107be5_001,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,unspecified_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record geography is broader than requested location Brazil; record has geographic_scope_type='region', geographic_scope='Region of the Americas', subnational_location=None""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_f4f555107be5_002,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,death_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record geography is broader than requested location Brazil; record has geographic_scope_type='region', geographic_scope='Region of the Americas', subnational_location=None""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_f4f555107be5_003,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,unspecified_case_record,,True,"[""record as-of date 2023-12-31 is outside requested task window 2024-01-01 to 2024-03-31"", ""record geography is broader than requested location Brazil; record has geographic_scope_type='region', geographic_scope='Region of the Americas', subnational_location=None"", ""record period 2023-01-01 to 2023-12-31 does not overlap requested task window 2024-01-01 to 2024-03-31""]",record as-of date 2023-12-31 is outside requested task window 2024-01-01 to 2024-03-31,,rec_src_search_f4f555107be5_004,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,unspecified_case_record,,True,"[""record as-of date 2023-12-31 is outside requested task window 2024-01-01 to 2024-03-31"", ""record geography is broader than requested location Brazil; record has geographic_scope_type='region', geographic_scope='Region of the Americas', subnational_location=None"", ""record period 2023-01-01 to 2023-12-31 does not overlap requested task window 2024-01-01 to 2024-03-31""]",record as-of date 2023-12-31 is outside requested task window 2024-01-01 to 2024-03-31,,rec_src_search_f4f555107be5_005,
,,final_dataset_pre_quality_gate,False,False,quarantined_schema_invalid,,unspecified_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""direct_collection metric records must resolve whether the table column is current-period, previous-period, or cumulative""]","direct_collection metric records must resolve whether the table column is current-period, previous-period, or cumulative",,rec_src_search_52123c6cbbdd_001,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,probable_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record as-of date 2024-10-07 is outside requested task window 2024-01-01 to 2024-03-31"", ""record claims the requested subnational geography, but the source/chunk/evidence text does not explicitly support that geography; task geography cannot be inherited into strict final"", ""record period 2024-01-01 to 2024-10-07 is too broad for requested task window 2024-01-01 to 2024-03-31""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_0cb54d17a3e3_001,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,death_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record as-of date 2024-10-07 is outside requested task window 2024-01-01 to 2024-03-31"", ""record claims the requested subnational geography, but the source/chunk/evidence text does not explicitly support that geography; task geography cannot be inherited into strict final"", ""record period 2024-01-01 to 2024-10-07 is too broad for requested task window 2024-01-01 to 2024-03-31""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_0cb54d17a3e3_002,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,surveillance_summary,,False,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record as-of date 2024-10-07 is outside requested task window 2024-01-01 to 2024-03-31"", ""record claims the requested subnational geography, but the source/chunk/evidence text does not explicitly support that geography; task geography cannot be inherited into strict final"", ""record period 2024-01-01 to 2024-10-07 is too broad for requested task window 2024-01-01 to 2024-03-31""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_0cb54d17a3e3_003,
,,final_dataset_pre_quality_gate,False,False,quarantined_outside_scope,,unspecified_case_record,,True,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record as-of date 2024-10-07 is outside requested task window 2024-01-01 to 2024-03-31"", ""record period 2024-01-01 to 2024-10-07 is too broad for requested task window 2024-01-01 to 2024-03-31""]","task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review",,rec_src_search_0cb54d17a3e3_005,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",surveillance_summary,,False,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record claims the requested subnational geography, but the source/chunk/evidence text does not explicitly support that geography; task geography cannot be inherited into strict final"", ""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_8a863e6c52f9_001,
,,final_dataset_pre_quality_gate,False,False,pending_human_review,"record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",surveillance_summary,,False,"[""task-window direct_collection final records require exact current-period semantics; season-to-date, cumulative, annual, previous-period, or broader EW-range records are kept as best-available context or human review"", ""record claims the requested subnational geography, but the source/chunk/evidence text does not explicitly support that geography; task geography cannot be inherited into strict final"", ""outside_time_window"", ""record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review""]","record contains task-compatible public-health data, but the source is not trusted enough for strict final inclusion without human review",,rec_src_search_8a863e6c52f9_002,
