actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
,low,,,2026-06-25T21:18:06+00:00,official_authority,https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,primary_case_claim_support,,,live_search_result,not_assessed,dshs.texas.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"The Department of State Health Services is currently undergoing Sunset review. [Learn more about the Sunset process and provide feedback.](https://www.dshs.texas.gov/about-dshs/legislative-information/sunset-review)

[![Texas DSHS logo](/sites/default/files/logo.svg)](/ ""Home page link"")

[main content](#)

![News Release Hero Banner ](/sites/default/files/styles/news_release_hero/public/default_images/news-default-banner.png?itok=X_JyxZX4)

# Measles Outbreak – August 12, 2025

![News png](/sites/default/files/2022-07/Combined%20Shape.png)

News Updates

August 12, 2025

***The information on",,,"Measles Outbreak – August 12, 2025 | Texas DSHS",True,low,primary_or_authoritative,[],[],,official_public_health_agency,measles outbreak 2025 state health department cases confirmed deaths United States,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_3e232b5b243d,direct_target_official_fast_path_skips_source_identity,assessed,domain:dshs_texas_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.dshs.texas.gov/news-alerts/measles-outbreak-2025,False,False,True,False,possibly_relevant,not_assessed,"Measles Outbreak – August 12, 2025 | Texas DSHS",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,official_authority,https://www.contagionlive.com/view/us-measles-cases-near-2-000-in-2025-as-multi-state-outbreaks-expand,primary_case_claim_support,,,live_search_result,not_assessed,contagionlive.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[![Image 1: Logo Image](https://www.contagionlive.com/logo.webp)](https://www.contagionlive.com/)

[News](https://www.contagionlive.com/news)

Media

[Medical World News](https://www.medicalworldnews.com/)[Podcasts](https://www.contagionlive.com/podcasts)[Videos](https://www.contagionlive.com/videos)[Insights](https://www.contagionlive.com/insights)[Peer Exchange](https://www.contagionlive.com/peer-exchange)[Media Day](https://www.contagionlive.com/media-day)[News Network](https://www.contagionlive.com/news-network)[Roundtables](https://www.contagionlive.com/roundtables)[Shorts](https://www.co",,,"US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks ...",True,low,primary_or_authoritative,[],[],,official_public_health_agency,measles outbreak 2025 state health department cases confirmed deaths United States,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,5,Tavily,,src_search_62409e4d2cf9,direct_target_official_fast_path_skips_source_identity,assessed,domain:contagionlive_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.contagionlive.com/view/us-measles-cases-near-2-000-in-2025-as-multi-state-outbreaks-expand,False,False,True,False,possibly_relevant,not_assessed,"US Measles Cases Near 2,000 in 2025 as Multi-State Outbreaks ...",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,official_authority,https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,primary_case_claim_support,,,live_search_result,not_assessed,dph.sc.gov,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![Home](/themes/custom/ngpsb2/images/scgov-logo.svg)
![South Carolina Department of Public Health logo. Gold circle ring with a navy background. A tree-like figure has a person with outstretched arms as the white trunk. The leaves are green. To the right of the graphic is the South Carolina Department of Public Health text in a sans-serif font in white.](/sites/scdph/files/inline-images/logo-dph.png)

# 2025 Measles Outbreak

Updated: May 4, 2026

## Current Situation

On Apr. 26, 2026, DPH declared the measles outbreak in the Upstate region — that [began on Oct. 2, 2025](/news/dph-confirms-me",,,2025 Measles Outbreak | South Carolina Department of Public Health,True,low,primary_or_authoritative,[],[],,official_public_health_agency,measles outbreak 2025 state health department cases confirmed deaths United States,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,7,Tavily,,src_search_9570e9e8018b,direct_target_official_fast_path_skips_source_identity,assessed,domain:dph_sc_gov,,low,low,"[""source_type""]",official_public_health_agency,,[],https://dph.sc.gov/diseases-conditions/infectious-diseases/measles-rubeola/2025-measles-outbreak,False,False,True,False,possibly_relevant,not_assessed,2025 Measles Outbreak | South Carolina Department of Public Health,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,official_authority,https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,primary_case_claim_support,,,live_search_result,not_assessed,arcgis.com,[],not_assessed,medium,official_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"ArcGIS Dashboards
ArcGIS Dashboards",,,ArcGIS Dashboards,True,low,primary_or_authoritative,[],[],,official_public_health_agency,measles outbreak 2025 state health department cases confirmed deaths United States,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_78fdd46eb63c,direct_target_official_fast_path_skips_source_identity,assessed,domain:arcgis_com,,low,low,"[""source_type""]",official_public_health_agency,,[],https://www.arcgis.com/apps/dashboards/dd314001921f4d2eac160f89ded0b49a,False,False,True,False,possibly_relevant,not_assessed,2025-2026 US Measles Map,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T21:18:06+00:00,official_authority,https://www.paho.org/sites/default/files/2025-05/2025-may-2-phe-epi-update-measles-final.pdf,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,"[""Suggested citation: Pan American Health Organization/World Health Organization. Epidemiological Update: Measles in the Americas Region, 2 May 2025. Washington, D.C.: PAHO/WHO; 2025. Pan American Health Organization • www""]","Suggested citation: Pan American Health Organization/World Health Organization. Epidemiological Update: Measles in the Americas Region, 2 May 2025. Washington, D.C.: PAHO/WHO; 2025. Pan American Health Organization • www.paho.org • © PAHO/WHO, 2025 Global overview In 2025, the monthly measles and rubella surveillance data published by the World Health Organization (WHO) indicates 82,068 suspected measles cases were reported as of 10 April 2025, in 156 Member States across the six WHO regions, of which 39,281 (47.9%) were confirmed1. In 2024, 706,913 suspected measles cases were reported in 184",World Health Organization,,[PDF] Epidemiological Update Measles in the Americas Region,True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""Suggested citation: Pan American Health Organization/World Health Organization. Epidemiological Update: Measles in the Americas Region, 2 May 2025. Washington, D.C.: PAHO/WHO; 2025. Pan American Health Organization • www""]",page_metadata_or_text,international_public_health_agency,WHO PAHO measles United States 2025 cases situation report outbreak news,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_b9c871cc4117,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/sites/default/files/2025-05/2025-may-2-phe-epi-update-measles-final.pdf,False,False,True,False,possibly_relevant,not_assessed,[PDF] Epidemiological Update Measles in the Americas Region,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T21:18:06+00:00,official_authority,https://www.paho.org/en/documents/situation-report-2-measles-americas-region,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"* [English](/en/documents/situation-report-2-measles-americas-region)
* [Español](/es/documentos/informe-situacion-2-sarampion-region-americas)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3. Tools
       1. [Digital Health Library](https://iris.paho.org/)
       2. [Virtual Health Library](http://bvsalud.org/es/)
       3. [Virtual Campus for Public Health](https://www.c",,,Situation Report #2: Measles in the Americas Region - PAHO/WHO,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,WHO PAHO measles United States 2025 cases situation report outbreak news,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_8242cbb785a1,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/documents/situation-report-2-measles-americas-region,False,False,True,False,possibly_relevant,not_assessed,Situation Report #2: Measles in the Americas Region - PAHO/WHO,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T21:18:06+00:00,official_authority,https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON565,primary_case_claim_support,,,live_search_result,not_assessed,who.int,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"# Measles – Region of the Americas
[Skip to main content](https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON565#content)

*   [](https://www.who.int/)[Global](https://www.who.int/)
*   [Regions](https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON565#)

WHO Regional websites   
    *   [![Image 1: Africa](https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20)Africa](https://www.afro.who.int/)
    *   [![Image 2: Americas](https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9e",,,Measles – Region of the Americas,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,WHO PAHO measles United States 2025 cases situation report outbreak news,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_01a036ecf63d,direct_target_official_fast_path_skips_source_identity,assessed,publisher:world_health_organization,World Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON565,False,False,True,False,possibly_relevant,not_assessed,Measles – Region of the Americas,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,unknown,https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,insufficient_information,,,live_search_result,not_assessed,abc7news.com,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/kgo-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/kgo-sm.svg)](https://abc7news.com/)

[24/7 Live](https://abc7news.com/watch/live/)[San Francisco](https://abc7news.com/san-francisco/)[East Bay](https://abc7news.com/east-bay/)[South Bay](https://abc7news.com/south-bay/)[Peninsula](https://abc7news.com/peninsula/)[North Bay](https://abc7news.com/north-bay/)

# Over 2K measles cases reported in US in 2025, most in more than 30 years

ByDeidre McPhillips, CNN ![CNNWire logo](https://c",,,Over 2K measles cases reported in US in 2025 as ongoing ...,True,low,unknown,[],[],,,WHO PAHO measles United States 2025 cases situation report outbreak news,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,4,Tavily,,src_search_3f4cf9d46ec9,direct_target_official_fast_path_skips_source_identity,assessed,domain:abc7news_com,,low,low,[],unknown,,[],https://abc7news.com/post/2k-measles-cases-reported-us-2025-ongoing-outbreaks-threaten-elimination-status/18339323,False,False,False,False,possibly_relevant,not_assessed,Over 2K measles cases reported in US in 2025 as ongoing ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,unknown,https://reliefweb.int/report/mexico/ten-countries-americas-report-measles-outbreaks-2025,insufficient_information,,,live_search_result,not_assessed,reliefweb.int,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"![ReliefWeb logo](/themes/custom/common_design_subtheme/img/logos/rw-logo-desktop.svg)

## Content Search

[Mexico](/country/mex)
+ 5 more

# Ten countries in the Americas report measles outbreaks in 2025

Washington, D.C., 15 August 2025 (PAHO) – The Pan American Health Organization (PAHO) is urging countries in the Americas to strengthen immunization activities, enhance disease surveillance and rapid response interventions, as measles cases continue to rise in the region. As of 8 August 2025, a total of 10,139 confirmed measles cases and 18 related deaths have been reported across ten countr",,,Ten countries in the Americas report measles outbreaks in 2025,True,low,unknown,[],[],,,WHO PAHO measles United States 2025 cases situation report outbreak news,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_1cb88aa8426c,direct_target_official_fast_path_skips_source_identity,assessed,domain:reliefweb_int,,low,low,[],unknown,,[],https://reliefweb.int/report/mexico/ten-countries-americas-report-measles-outbreaks-2025,False,False,False,False,possibly_relevant,not_assessed,Ten countries in the Americas report measles outbreaks in 2025,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T21:18:06+00:00,unknown,https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,insufficient_information,,,live_search_result,not_assessed,forbes.com,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,"[""[Breaking](https://www.forbes.com/news/)\n\n[Business](https://www.forbes.com/business/)\n\n# Measles Cases This Year Are Outpacing 2025 — The Worst Recent Year On Record\n\nBy[Antonio Pequeño IV](https://www.forbes.com/sites/""]","[Breaking](https://www.forbes.com/news/)

[Business](https://www.forbes.com/business/)

# Measles Cases This Year Are Outpacing 2025 — The Worst Recent Year On Record

By[Antonio Pequeño IV](https://www.forbes.com/sites/antoniopequenoiv/ ""https://www.forbes.com/sites/antoniopequenoiv/""),

Forbes Staff.

Pequeño is a breaking news reporter who covers tech and more.

## Topline

The first measles outbreaks of the new year were reported this month, according to [data](https://www.cdc.gov/measles/data-research/index.html ""https://www.cdc.gov/measles/data-research/index.html"") from the Centers for ",Centers for Disease Control and Prevention,,Measles Cases This Year Are Outpacing 2025 - Forbes,True,high,unknown,"[""clean_text""]","[""[Breaking](https://www.forbes.com/news/)\n\n[Business](https://www.forbes.com/business/)\n\n# Measles Cases This Year Are Outpacing 2025 — The Worst Recent Year On Record\n\nBy[Antonio Pequeño IV](https://www.forbes.com/sites/""]",page_metadata_or_text,,WHO PAHO measles United States 2025 cases situation report outbreak news,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,6,Tavily,,src_search_cd5fb2750261,direct_target_official_fast_path_skips_source_identity,assessed,domain:forbes_com,,low,low,[],unknown,,[],https://www.forbes.com/sites/antoniopequenoiv/2026/01/30/measles-cases-this-year-are-outpacing-2025---the-worst-recent-year-on-record,False,False,False,False,possibly_relevant,not_assessed,Measles Cases This Year Are Outpacing 2025 - Forbes,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,unknown,https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments,insufficient_information,,,live_search_result,not_assessed,naccho.org,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],"[MyNACCHO Login](https://eweb.naccho.org/eweb/DynamicPage.aspx?WebCode=LoginRequired&expires=yes&URL_success=https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments?ssoToken={token})

[Skip to Main Navigation](https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments#main-navigation)[Skip to Content](https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments#main-content)- [x] 

[![Image 1](https://www.naccho.org/images/naccho-logo-banner.svg)](https://www.naccho",,,2025-2026 Measles Outbreaks: Where Are We Now? Resources and Updates for Local Health Departments,True,low,unknown,[],[],,,WHO PAHO measles United States 2025 cases situation report outbreak news,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,7,Tavily,,src_search_0132cfa4f779,direct_target_official_fast_path_skips_source_identity,assessed,domain:naccho_org,,low,low,[],unknown,,[],https://www.naccho.org/blog/articles/2025-2026-measles-resources-updates-for-local-health-departments,False,False,False,False,possibly_relevant,not_assessed,2025-2026 Measles Outbreaks: Where Are We Now? Resources and Updates for Local Health Departments,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T21:18:06+00:00,social_media,https://www.youtube.com/watch?v=TqyQFSCVyN4,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,official_alert,[],,,,,False,,social,[],[],,social_media,WHO PAHO measles United States 2025 cases situation report outbreak news,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,8,Tavily,,src_search_c6c6c612320d,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=TqyQFSCVyN4,True,False,False,False,possibly_relevant,not_assessed,Measles cases climb in the U.S. after 2025 was worst year in decades,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
World Health Organization,high,world_health_organization,,2026-06-25T21:18:06+00:00,official_authority,https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON561,primary_case_claim_support,,,live_search_result,not_assessed,who.int,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"When autocomplete results are available use up and down arrows to review and enter to select.

[![Home](/ResourcePackages/WHO/assets/dist/images/logos/en/h-logo-blue.svg)](/ ""Home"")

* [All topics](/health-topics/)
* [A](/health-topics/#A)
* [B](/health-topics/#B)
* [C](/health-topics/#C)
* [D](/health-topics/#D)
* [E](/health-topics/#E)
* [F](/health-topics/#F)
* [G](/health-topics/#G)
* [H](/health-topics/#H)
* [I](/health-topics/#I)
* [J](/health-topics/#J)
* [K](/health-topics/#K)
* [L](/health-topics/#L)
* [M](/health-topics/#M)
* [N](/health-topics/#N)
* [O](/health-topics/#O)
* [P](/hea",,,Measles - United States of America,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,measles outbreak United States 2025 cases deaths hospitalizations January February March,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,2,Tavily,,src_search_4250b5c89dbb,direct_target_official_fast_path_skips_source_identity,assessed,publisher:world_health_organization,World Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.who.int/emergencies/disease-outbreak-news/item/2025-DON561,False,False,True,False,possibly_relevant,not_assessed,Measles - United States of America,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T21:18:06+00:00,official_authority,https://www.cdc.gov/mmwr/volumes/75/wr/mm7520a1.htm,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)\n![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)\n\n**Official websites use .gov**\n\nA .gov website belongs to an official government organization in""]","![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)
![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)

**Official websites use .gov**

A .gov website belongs to an official government organization in the United States.

![](/TemplatePackage/4.0/assets/imgs/uswds/icon-https.svg)

**Secure .gov websites use HTTPS**

A lock (  ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![CDC Logo](/TemplatePackage/4.0/assets/imgs/logo/logo-notext.svg)
![CDC Logo](/TemplatePackage/4.0/assets/imgs/logo/logo-no",Centers for Disease Control and Prevention,,"Characteristics of Patients Hospitalized with Measles During an Outbreak — West Texas, January–March 2025  | MMWR",True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)\n![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)\n\n**Official websites use .gov**\n\nA .gov website belongs to an official government organization in""]",page_metadata_or_text,national_public_health_agency,measles outbreak United States 2025 cases deaths hospitalizations January February March,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_4e73f2d0f38f,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/mmwr/volumes/75/wr/mm7520a1.htm,False,False,True,False,possibly_relevant,not_assessed,"Characteristics of Patients Hospitalized with Measles During an Outbreak — West Texas, January–March 2025  | MMWR",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
National Center for Biotechnology Information,high,national_center_for_biotechnology_information,,2026-06-25T21:18:06+00:00,structured_database,https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,primary_case_claim_support,,,live_search_result,not_assessed,pmc.ncbi.nlm.nih.gov,[],not_assessed,medium,government_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],,,,,False,,primary_or_authoritative,"[""domain""]",[],domain,structured_database,measles outbreak United States 2025 cases deaths hospitalizations January February March,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_eec8c3f3b772,direct_target_official_fast_path_skips_source_identity,assessed,publisher:national_center_for_biotechnology_information,National Center for Biotechnology Information,high,medium,"[""domain""]",structured_database,,[],https://pmc.ncbi.nlm.nih.gov/articles/PMC12825560,False,False,True,False,possibly_relevant,not_assessed,Measles resurgence in the United States: epidemiological and ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
Centers for Disease Control and Prevention,high,centers_for_disease_control_and_prevention,,2026-06-25T21:18:06+00:00,official_authority,https://www.cdc.gov/mmwr/volumes/75/wr/mm7521a1.htm,primary_case_claim_support,,,live_search_result,not_assessed,cdc.gov,[],not_assessed,medium,national,True,False,,,False,source_identity_publisher_credibility_v1,,unknown,"[""![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)\n![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)\n\n**Official websites use .gov**\n\nA .gov website belongs to an official government organization in""]","![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)
![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)

**Official websites use .gov**

A .gov website belongs to an official government organization in the United States.

![](/TemplatePackage/4.0/assets/imgs/uswds/icon-https.svg)

**Secure .gov websites use HTTPS**

A lock (  ) or https:// means you've safely connected to the .gov website. Share sensitive information only on official, secure websites.

![CDC Logo](/TemplatePackage/4.0/assets/imgs/logo/logo-notext.svg)
![CDC Logo](/TemplatePackage/4.0/assets/imgs/logo/logo-no",Centers for Disease Control and Prevention,,"Measles Outbreak in a Child Care Facility — Lubbock, Texas, March–April 2025  | MMWR",True,high,primary_or_authoritative,"[""domain"", ""clean_text""]","[""![](/TemplatePackage/4.0/assets/imgs/uswds/us_flag_small.png)\n![](/TemplatePackage/4.0/assets/imgs/uswds/icon-dot-gov.svg)\n\n**Official websites use .gov**\n\nA .gov website belongs to an official government organization in""]",page_metadata_or_text,national_public_health_agency,Texas DSHS measles outbreak 2025 confirmed cases Gaines County Lubbock deaths January February March,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,1,Tavily,,src_search_9d3a148dc974,direct_target_official_fast_path_skips_source_identity,assessed,publisher:centers_for_disease_control_and_prevention,Centers for Disease Control and Prevention,high,high,"[""domain""]",national_public_health_agency,,[],https://www.cdc.gov/mmwr/volumes/75/wr/mm7521a1.htm,False,False,True,False,possibly_relevant,not_assessed,"Measles Outbreak in a Child Care Facility — Lubbock, Texas, March–April 2025  | MMWR",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
