actual_publisher,allowed_decision_types,date_or_period,disease,evidence_quote,issue_category,issue_type,location,priority_level,priority_rank,recommended_artifacts_to_open,short_title,source_title,source_url,suggested_action,suggested_reviewer_question,target_ids,target_type,why_it_matters
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,50,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_f72980cd3634 - NYC Health Department Provides Update on Community Cluster o...,NYC Health Department Provides Update on Community Cluster of Legionnaires' Disease in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-second-legionnaires-cluster-update.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_f72980cd3634,source,Publisher or source identity uncertainty can affect source independence and credibility.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_identity_review,source_credibility,New York City,P1_high,51,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,source identity review - review_source_credibility_src_search_fd4c39b5e976 - NYC Health Department Provides Update on Legionnaires' Disea...,NYC Health Department Provides Update on Legionnaires' Disease Community Cluster in Central Harlem - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-update-on-legionnaires-cluster.page,Open source identity assessments and source registry metadata.,"Who is the actual publisher, and is it independent of other evidence?",src_search_fd4c39b5e976,source,Publisher or source identity uncertainty can affect source independence and credibility.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,source_credibility_review,source_credibility,New York City,P1_high,52,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"source credibility review - review_source_credibility_src_search_8572f55d7887 - Legionnaires’ Disease Outbreaks and Cooling Towers, New Y...","Legionnaires’ Disease Outbreaks and Cooling Towers, New York City, New York, USA",https://pmc.ncbi.nlm.nih.gov/articles/PMC5652439,Review source registry and source credibility/source critic outputs.,"Should this source be collection, support, context, or excluded?",src_search_8572f55d7887,source,Source credibility affects whether evidence should support collection or only context.
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,"Over the last three weeks, a total of 114 cases were identified, 90 people were hospitalized and seven people died. Six people remain hospitalized.",outside_scope_review,validation_scope_issue,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",P1_high,53,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_010 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_001; val_result_010,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,[Report a correction or typo](/extras/reporttypo?url=https%3A%2F%2Fabc7ny.com%2Fpost%2Flegionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially%2F17684717%2F),outside_scope_review,validation_scope_issue,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",P1_high,54,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_011 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_002; val_result_011,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,"Over the last three weeks, a total of 114 cases were identified, 90 people were hospitalized and seven people died. Six people remain hospitalized.",outside_scope_review,validation_scope_issue,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",P1_high,55,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_012 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_003; val_result_012,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,"Over the last three weeks, a total of 114 cases were identified, 90 people were hospitalized and seven people died. Six people remain hospitalized.",outside_scope_review,validation_scope_issue,"New York City, NY - Central Harlem (ZIP codes 10027, 10030, 10035, 10037, 10039)",P1_high,56,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_013 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_004; val_result_013,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-30,Legionnaires' disease,"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-sm.svg)](https://abc7ny.com/) [24/7 Live](https://abc7ny.com/watch/live/)[New York City](https://abc7ny.com/new-york/)[New Jersey](https://abc7ny.com/new-jersey/)[Long Island](https://abc7ny.com/long-island/)[Northern Suburbs](https://abc7ny.com/northern-suburbs/)[Connecticut](https://abc7ny.com/connecticut/) * [HEALTH & FITNESS](/topic/health/) # New York City Health Department declares Harlem Legionnaires' outbreak officially over ![WABC logo](https://cdn.abcotvs.net/abcotv/static/common/origins/origin-wabc.png) Saturday, August 30, 2025 ![NYC Health Dept. declares Harlem Legionnaires' outbreak officially over](data:i...",outside_scope_review,validation_scope_issue,"New York City, New York",P1_high,57,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_040 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_005; val_result_040,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-30,Legionnaires' disease,"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-sm.svg)](https://abc7ny.com/) [24/7 Live](https://abc7ny.com/watch/live/)[New York City](https://abc7ny.com/new-york/)[New Jersey](https://abc7ny.com/new-jersey/)[Long Island](https://abc7ny.com/long-island/)[Northern Suburbs](https://abc7ny.com/northern-suburbs/)[Connecticut](https://abc7ny.com/connecticut/) * [HEALTH & FITNESS](/topic/health/) # New York City Health Department declares Harlem Legionnaires' outbreak officially over ![WABC logo](https://cdn.abcotvs.net/abcotv/static/common/origins/origin-wabc.png) Saturday, August 30, 2025 ![NYC Health Dept. declares Harlem Legionnaires' outbreak officially over](data:i...",outside_scope_review,validation_scope_issue,"New York City, New York",P1_high,58,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_041 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_006; val_result_041,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-30,Legionnaires' disease,"[![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-lg.svg)![](https://cdn.abcotvs.net/abcotv/assets/news/global/images/feature-header/wabc-sm.svg)](https://abc7ny.com/) [24/7 Live](https://abc7ny.com/watch/live/)[New York City](https://abc7ny.com/new-york/)[New Jersey](https://abc7ny.com/new-jersey/)[Long Island](https://abc7ny.com/long-island/)[Northern Suburbs](https://abc7ny.com/northern-suburbs/)[Connecticut](https://abc7ny.com/connecticut/) * [HEALTH & FITNESS](/topic/health/) # New York City Health Department declares Harlem Legionnaires' outbreak officially over ![WABC logo](https://cdn.abcotvs.net/abcotv/static/common/origins/origin-wabc.png) Saturday, August 30, 2025 ![NYC Health Dept. declares Harlem Legionnaires' outbreak officially over](data:i...",outside_scope_review,validation_scope_issue,"New York City, New York",P1_high,59,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,outside scope review - review_validation_val_result_042 - New York City Health Department declares Harlem Legionnaires ...,New York City Health Department declares Harlem Legionnaires ...,https://abc7ny.com/post/legionnaires-disease-outbreak-nyc-health-department-declares-cluster-harlem-officially/17684717,Inspect the evidence quote and record inclusion decision.,Does the evidence actually match the requested scope?,rec_src_search_caf9b786a60e_007; val_result_042,validation_result,"The item may be outside the requested disease, location, or time window."
,accept_validation_result; mark_validation_result_not_applicable; confirm_conflict; resolve_conflict_as_left; resolve_conflict_as_right; mark_needs_more_evidence; override_validation_status,2025-08-31,Legionnaires' disease,"[Skip to main content](https://www.bmj.com/content/390/bmj.r1785#main-content) Intended for healthcare professionals * [Subscribe](https://www.bmj.com/us/subscribe) * [My Account](https://www.bmj.com/content/390/bmj.r1785#) * [My email alerts](https://myaccount.bmj.com/myaccount/account/hw-registration.html) * [BMA member login](https://bmjverification.bma.org.uk/validate/userdetails?url=https://www.bmj.com/content/390/bmj.r1785?sso=) [Login](https://www.bmj.com/content/390/bmj.r1785#) * Username * Password * [Forgot your log in details?](https://www.bmj.com/user/password ""Retrieve your credentials."") [Need to activate](https://journals.bmj.com/cgi/activate/basic) * * * [BMA Member Log In](https://bmjverification.bma.org.uk/validate/userdetails?url=https%3A//www.bmj.com/content/390/bmj....",provenance_review,record_schema_validation,New York,P3_low,60,human_review_items; record_inclusion_decisions; validation_results; validation_source_compatibility_summary,provenance review - review_record_rec_src_search_72af26a33522_004 - Legionnaires' outbreak kills five and infects over 100 in New York,Legionnaires' outbreak kills five and infects over 100 in New York,https://www.bmj.com/content/390/bmj.r1785,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",rec_src_search_72af26a33522_004,validation_result,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,61,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_1646de60acf0 - Assessing Legionella Prevention Efforts - AIHA,Assessing Legionella Prevention Efforts - AIHA,https://www.aiha.org/news/260610-assessing-legionella-prevention-efforts,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_1646de60acf0,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,62,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_d8125dd1590d - Legionellosis: (Week 40) Weekly cases* of notifiable diseases ...,Legionellosis: (Week 40) Weekly cases* of notifiable diseases ...,https://stacks.cdc.gov/view/cdc/249669,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_d8125dd1590d,source,This review item requires human inspection before it should affect downstream interpretation.
Centers for Disease Control and Prevention,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,"Task-relevant source text appeared to contain core epidemiology metric signals, but extraction produced no structured records.",general_review,core_metric_extraction_gap,New York City,P3_low,63,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_core_metric_gap_src_search_ee903f91c827 - Legionellosis Surveillance and Trends | Legionella | CDC,Legionellosis Surveillance and Trends | Legionella | CDC,https://www.cdc.gov/legionella/php/surveillance/index.html,review_source_for_core_metric_extraction,"What decision, if any, should a human reviewer record?",src_search_ee903f91c827,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,64,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_1596aec16d67 - New York City Health Department Closes Investigation of Central Harlem Legionnai...,New York City Health Department Closes Investigation of Central Harlem Legionnaires’ Disease Cluster - NYC Health,https://www.nyc.gov/site/doh/about/press/pr2025/health-department-closes-investigation-central-harlem-legionnaires-cluster.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_1596aec16d67,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,65,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_259ad39d29b4 - Legionnaires' Disease - NYC Health,Legionnaires' Disease - NYC Health,https://www.nyc.gov/site/doh/health/health-topics/legionnaires-disease.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_259ad39d29b4,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,66,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_2a116853cc42 - Legionnaires' disease case total in Central Harlem rises to 73, officials say","Legionnaires' disease case total in Central Harlem rises to 73, officials say",https://www.youtube.com/watch?v=yl93MBqdX58,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2a116853cc42,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,67,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_2db27965c0f8 - Two cases of Legionnaires' disease under investigation at Bronx ...,Two cases of Legionnaires' disease under investigation at Bronx ...,https://beaconbio.org/en/report?reportid=ad9c5980-47db-4bb5-89cd-0690ddb121b5&eventid=c428887d-bf7b-42a3-bcea-17ee77162149,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_2db27965c0f8,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,68,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_3a310a531aa5 - Legionnaires' disease reported in Bronx after ... - NBC New York,Legionnaires' disease reported in Bronx after ... - NBC New York,https://www.nbcnewyork.com/bronx/legionnaires-disease-bronx-harlem-symptoms/6375234,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_3a310a531aa5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,69,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_55902341c014 - For most people, Legionnaires' disease sounds like a rare ...","For most people, Legionnaires' disease sounds like a rare ...",https://www.facebook.com/healthmaximalist/posts/for-most-people-legionnaires-disease-sounds-like-a-rare-pneumonia-from-the-past-/1348292484154408,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_55902341c014,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,70,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_58e8d27d8c67 - What we learned from NYC's 2015 Legionnaires' outbreak about cooling towers and...,What we learned from NYC's 2015 Legionnaires' outbreak about cooling towers and inspections - Healthbeat,https://www.healthbeat.org/newyork/2025/08/20/legionnaires-disease-outbreak-lessons-learned-inspections,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_58e8d27d8c67,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,71,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_5b7e6dfb326c - New York City Health Department Provides Update on Community ...,New York City Health Department Provides Update on Community ...,https://www.nyc.gov/site/doh/about/press/pr2025/nyc-health-provides-third-legionnaires-cluster-update.page,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_5b7e6dfb326c,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,72,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_743df961a25b - NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sickened","NYC Legionnaires' Outbreak: Fourth Death Confirmed, 101 Sickened",https://www.vaccineadvisor.com/news/nyc-legionnaires-outbreak-fourth-death-confirmed-101-sickened,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_743df961a25b,source,This review item requires human inspection before it should affect downstream interpretation.
CIDRAP,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,73,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_74ae67b4e657 - Public Health Alerts: Outbreak of Legionnaires’ disease associated with cooling...,Public Health Alerts: Outbreak of Legionnaires’ disease associated with cooling tower systems in Central Harlem | CIDRAP,https://www.cidrap.umn.edu/legionella/public-health-alerts-outbreak-legionnaires-disease-associated-cooling-tower-systems,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_74ae67b4e657,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,74,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_77673ee49a41 - I've issued the following statement on the New York City Department ...,I've issued the following statement on the New York City Department ...,https://www.facebook.com/repgracemeng/posts/ive-issued-the-following-statement-on-the-new-york-city-department-of-health-inv/1185765401568213,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_77673ee49a41,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,75,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_82f83b77a6d8 - Legionnaires' disease reported at Bronx apartment building, NYC ...","Legionnaires' disease reported at Bronx apartment building, NYC ...",https://www.cbsnews.com/newyork/news/legionnaires-cases-bronx-nyc,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_82f83b77a6d8,source,This review item requires human inspection before it should affect downstream interpretation.
National Center for Biotechnology Information,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,76,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_8572f55d7887 - Legionnaires’ Disease Outbreaks and Cooling Towers, New York City, New York, USA","Legionnaires’ Disease Outbreaks and Cooling Towers, New York City, New York, USA",https://pmc.ncbi.nlm.nih.gov/articles/PMC5652439,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_8572f55d7887,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,77,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_950d652e6d2a - Transcript: Mayor Adams Makes Public Health-Related Announcement with DOHMH Comm...,Transcript: Mayor Adams Makes Public Health-Related Announcement with DOHMH Commissioner Dr. Morse and NYC Health + Hospitals CEO Dr. Katz - NYC Mayor's Office,https://www.nyc.gov/mayors-office/news/2025/08/transcript--mayor-adams-makes-public-health-related-announcement,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_950d652e6d2a,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,78,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_a9306f6e1687 - Transcript: First Deputy Mayor Mastro, NYC Health + Hospitals, and ...","Transcript: First Deputy Mayor Mastro, NYC Health + Hospitals, and ...",https://www.nyc.gov/mayors-office/news/2025/08/transcript--first-deputy-mayor-mastro--nyc-health---hospitals--a,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a9306f6e1687,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,79,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_a939cc062696 - 7 things to know about New York City's Legionnaires' disease ...,7 things to know about New York City's Legionnaires' disease ...,https://www.healthbeat.org/newyork/2025/08/22/your-local-epidemiologist-legionnaires-outbreak-symptoms-water,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_a939cc062696,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,80,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_acc7a5476d26 - Instagram,Instagram,https://www.instagram.com/reel/DNQv92mOtq1,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_acc7a5476d26,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,81,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_b3a8cb483c3f - Legionnaires' reported at Bronx apartment building, NYC ... - YouTube","Legionnaires' reported at Bronx apartment building, NYC ... - YouTube",https://www.youtube.com/watch?v=MhKOqd_MPvk,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_b3a8cb483c3f,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,82,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_b74bccc017c5 - 2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public He...,2025 Legionnaires’ Disease Community Cluster in New York City: Ongoing Public Health Investigation - Goldberg Segalla,https://www.goldbergsegalla.com/news-and-knowledge/knowledge/2025-legionnaires-disease-community-cluster-in-new-york-city-ongoing-public-health-investigation,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_b74bccc017c5,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,83,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_d3c242f1bd62 - ProMED: Protecting Global Health, One Alert at a Time","ProMED: Protecting Global Health, One Alert at a Time",https://www.promedmail.org,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d3c242f1bd62,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,84,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,general review - review_source_src_search_d7abef8536a2 - NYC legionnaires' outbreak: Officials identify 10 buildings tied to Harlem outbr...,"NYC legionnaires' outbreak: Officials identify 10 buildings tied to Harlem outbreak, including hospital; 4th death announced - ABC7 New York",https://abc7ny.com/post/nyc-legionnaires-outbreak-officials-identify-10-buildings-tied-harlem-including-hospital-full-list/17534605,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_d7abef8536a2,source,This review item requires human inspection before it should affect downstream interpretation.
,approve_source_role; override_source_role; exclude_source; mark_source_needs_review,2025-08-01-2025-08-31,Legionnaires' disease,,general_review,source_screening,New York City,P3_low,85,human_review_items; record_inclusion_decisions; source_registry; source_identity_assessments,"general review - review_source_src_search_ee3c4e1dc1cd - Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious...","Three Deaths, 67 People in NYC Diagnosed With Legionnaires' Disease - Infectious Disease Advisor",https://www.infectiousdiseaseadvisor.com/news/three-deaths-67-people-in-nyc-diagnosed-with-legionnaires-disease,Inspect the linked artifacts and only then edit a decision file if needed.,"What decision, if any, should a human reviewer record?",src_search_ee3c4e1dc1cd,source,This review item requires human inspection before it should affect downstream interpretation.
