edge_type,reason,source,source_type,target,target_type,warnings
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,claim_comparison:claim_cmp_003,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_confirmed,claim,claim_comparison:claim_cmp_004,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,claim_comparison:claim_cmp_004,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_suspected,claim,claim_comparison:claim_cmp_005,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_confirmed,claim,claim_comparison:claim_cmp_005,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_suspected,claim,claim_comparison:claim_cmp_006,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,claim_comparison:claim_cmp_006,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_suspected,claim,claim_comparison:claim_cmp_007,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,claim_comparison:claim_cmp_007,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_confirmed,claim,claim_comparison:claim_cmp_008,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,claim_comparison:claim_cmp_008,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_confirmed,claim,claim_comparison:claim_cmp_009,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,claim_comparison:claim_cmp_009,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,claim_comparison:claim_cmp_010,claim_comparison,
compared_with,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,claim_comparison:claim_cmp_010,claim_comparison,
grouped_into_event,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_confirmed,claim,corroborated_event:event_001,corroborated_event,
grouped_into_event,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_confirmed,claim,corroborated_event:event_001,corroborated_event,
grouped_into_event,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_suspected,claim,corroborated_event:event_001,corroborated_event,
grouped_into_event,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,corroborated_event:event_001,corroborated_event,
grouped_into_event,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,corroborated_event:event_001,corroborated_event,
included_in_dataset_view,record appears in final_dataset_pre_quality_gate,normalized_record:rec_src_search_9aefe8d01e47_001,normalized_record,dataset_view:final_dataset_pre_quality_gate,dataset_view,
included_in_dataset_view,record appears in final_dataset_pre_quality_gate,normalized_record:rec_src_search_9aefe8d01e47_002,normalized_record,dataset_view:final_dataset_pre_quality_gate,dataset_view,
included_in_dataset_view,record appears in zero_case_statements,normalized_record:rec_src_search_9aefe8d01e47_001,normalized_record,dataset_view:zero_case_statements,dataset_view,
quarantined_as,record appears in quarantined_records,normalized_record:rec_src_search_9aefe8d01e47_001,normalized_record,dataset_view:quarantined_records,dataset_view,
quarantined_as,record appears in quarantined_records,normalized_record:rec_src_search_9aefe8d01e47_002,normalized_record,dataset_view:quarantined_records,dataset_view,
requires_review,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_confirmed,claim,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_confirmed,claim,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_001_cases_suspected,claim,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_deaths,claim,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,source:src_search_9aefe8d01e47,source,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,claim:claim_rec_src_search_9aefe8d01e47_002_cases_suspected,claim,human_review_item:review_claim_corroboration_review_corr_event_001,human_review_item,
requires_review,matched provenance identifier,source:src_search_9551dc7b0b7e,source,human_review_item:review_source_credibility_src_search_9551dc7b0b7e,human_review_item,
requires_review,matched provenance identifier,source:src_search_25902466ae28,source,human_review_item:review_source_credibility_src_search_25902466ae28,human_review_item,
requires_review,matched provenance identifier,source:src_search_42c6ab0993b9,source,human_review_item:review_source_credibility_src_search_42c6ab0993b9,human_review_item,
requires_review,matched provenance identifier,source:src_search_52b7f0d4d92b,source,human_review_item:review_source_credibility_src_search_52b7f0d4d92b,human_review_item,
requires_review,matched provenance identifier,source:src_search_6dc5eabed325,source,human_review_item:review_source_credibility_src_search_6dc5eabed325,human_review_item,
requires_review,matched provenance identifier,source:src_search_76ddaf069a83,source,human_review_item:review_source_credibility_src_search_76ddaf069a83,human_review_item,
requires_review,matched provenance identifier,source:src_search_802ab0048156,source,human_review_item:review_source_credibility_src_search_802ab0048156,human_review_item,
requires_review,matched provenance identifier,source:src_search_9aefe8d01e47,source,human_review_item:review_source_credibility_src_search_9aefe8d01e47,human_review_item,
requires_review,matched provenance identifier,source:src_search_b3f2bb1a4939,source,human_review_item:review_source_credibility_src_search_b3f2bb1a4939,human_review_item,
requires_review,matched provenance identifier,source:src_search_c853598f6ecb,source,human_review_item:review_source_credibility_src_search_c853598f6ecb,human_review_item,
requires_review,matched provenance identifier,source:src_search_cabaf4b4fb77,source,human_review_item:review_source_credibility_src_search_cabaf4b4fb77,human_review_item,
requires_review,matched provenance identifier,source:src_search_dbb3d2d563a6,source,human_review_item:review_source_credibility_src_search_dbb3d2d563a6,human_review_item,
requires_review,matched provenance identifier,source:src_search_ddb620fb680b,source,human_review_item:review_source_credibility_src_search_ddb620fb680b,human_review_item,
requires_review,matched provenance identifier,source:src_search_fd011c887606,source,human_review_item:review_source_credibility_src_search_fd011c887606,human_review_item,
requires_review,matched provenance identifier,source:src_search_1f26d88854bb,source,human_review_item:review_core_metric_gap_src_search_1f26d88854bb,human_review_item,
requires_review,matched provenance identifier,source:src_search_26644e72a6de,source,human_review_item:review_core_metric_gap_src_search_26644e72a6de,human_review_item,
requires_review,matched provenance identifier,source:src_search_4180ab8bf01c,source,human_review_item:review_core_metric_gap_src_search_4180ab8bf01c,human_review_item,
requires_review,matched provenance identifier,source:src_search_42c6ab0993b9,source,human_review_item:review_core_metric_gap_src_search_42c6ab0993b9,human_review_item,
requires_review,matched provenance identifier,source:src_search_56a999cb40ed,source,human_review_item:review_core_metric_gap_src_search_56a999cb40ed,human_review_item,
requires_review,matched provenance identifier,source:src_search_664c22f9e3a2,source,human_review_item:review_core_metric_gap_src_search_664c22f9e3a2,human_review_item,
requires_review,matched provenance identifier,source:src_search_6dc5eabed325,source,human_review_item:review_core_metric_gap_src_search_6dc5eabed325,human_review_item,
requires_review,matched provenance identifier,source:src_search_802ab0048156,source,human_review_item:review_core_metric_gap_src_search_802ab0048156,human_review_item,
requires_review,matched provenance identifier,source:src_search_8f7e2ec5d5f0,source,human_review_item:review_core_metric_gap_src_search_8f7e2ec5d5f0,human_review_item,
requires_review,matched provenance identifier,source:src_search_97b3a3ccdaaa,source,human_review_item:review_core_metric_gap_src_search_97b3a3ccdaaa,human_review_item,
requires_review,matched provenance identifier,source:src_search_efcb55db66a9,source,human_review_item:review_core_metric_gap_src_search_efcb55db66a9,human_review_item,
requires_review,matched provenance identifier,source:src_search_f4c1149a4012,source,human_review_item:review_core_metric_gap_src_search_f4c1149a4012,human_review_item,
requires_review,matched provenance identifier,source:src_search_ff6f6ca8effc,source,human_review_item:review_core_metric_gap_src_search_ff6f6ca8effc,human_review_item,
requires_review,matched provenance identifier,source:src_search_25902466ae28,source,human_review_item:review_source_src_search_25902466ae28,human_review_item,
requires_review,matched provenance identifier,source:src_search_42c6ab0993b9,source,human_review_item:review_source_src_search_42c6ab0993b9,human_review_item,
requires_review,matched provenance identifier,source:src_search_52b7f0d4d92b,source,human_review_item:review_source_src_search_52b7f0d4d92b,human_review_item,
requires_review,matched provenance identifier,source:src_search_6dc5eabed325,source,human_review_item:review_source_src_search_6dc5eabed325,human_review_item,
requires_review,matched provenance identifier,source:src_search_76ddaf069a83,source,human_review_item:review_source_src_search_76ddaf069a83,human_review_item,
requires_review,matched provenance identifier,source:src_search_802ab0048156,source,human_review_item:review_source_src_search_802ab0048156,human_review_item,
requires_review,matched provenance identifier,source:src_search_9551dc7b0b7e,source,human_review_item:review_source_src_search_9551dc7b0b7e,human_review_item,
requires_review,matched provenance identifier,source:src_search_9aefe8d01e47,source,human_review_item:review_source_src_search_9aefe8d01e47,human_review_item,
requires_review,matched provenance identifier,source:src_search_b3f2bb1a4939,source,human_review_item:review_source_src_search_b3f2bb1a4939,human_review_item,
requires_review,matched provenance identifier,source:src_search_c853598f6ecb,source,human_review_item:review_source_src_search_c853598f6ecb,human_review_item,
requires_review,matched provenance identifier,source:src_search_cabaf4b4fb77,source,human_review_item:review_source_src_search_cabaf4b4fb77,human_review_item,
requires_review,matched provenance identifier,source:src_search_dbb3d2d563a6,source,human_review_item:review_source_src_search_dbb3d2d563a6,human_review_item,
requires_review,matched provenance identifier,source:src_search_ddb620fb680b,source,human_review_item:review_source_src_search_ddb620fb680b,human_review_item,
requires_review,matched provenance identifier,source:src_search_fd011c887606,source,human_review_item:review_source_src_search_fd011c887606,human_review_item,
