actual_publisher,actual_publisher_confidence,actual_publisher_normalized,aggregation_or_syndication_reason,assessed_at,authority_bucket,canonical_url,claim_support_role,credibility_level_llm,credibility_rationale,discovery_method,disease_relevance_assessment,domain,errors,geography_relevance_assessment,independence_confidence,jurisdiction_scope,likely_contains_extractable_data,likely_syndicated_or_aggregated,llm_model,llm_provider,llm_used,method,page_author_or_org_candidate,page_function,page_identity_evidence,page_identity_excerpt,page_publisher_candidate,page_site_name_candidate,page_title,post_fetch_identity_assessed,post_fetch_identity_confidence,primary_vs_secondary,publisher_evidence_fields,publisher_evidence_quotes,publisher_source,publisher_type,query_used,recommended_extraction_use,recommended_fetch_use,recommended_source_role,search_provider,search_provider_result_source,search_rank,search_result_source_raw,snippet,source_id,source_identity_llm_skipped_reason,source_identity_status,source_independence_group,source_owner,source_owner_confidence,source_type_confidence,source_type_evidence,source_type_final,source_type_llm,source_type_warning_flags,source_url,supports_context_only,supports_exposure_monitoring_claims,supports_primary_case_claims,supports_zero_case_claims,task_relevance_assessment,time_relevance_assessment,title,trust_basis,upstream_source_mentions,warnings
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"* [English](/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024)
* [Español](/es/documentos/actualizacion-epidemiologica-aumento-casos-dengue-region-americas-29-marzo-2024)
* [Português](/pt/documentos/atualizacao-epidemiologica-aumento-dos-casos-dengue-na-regiao-das-americas-29-marco-2024)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    ",,,Epidemiological Update - Increase in dengue cases in the Region of ...,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,3,Tavily,,src_search_f4f555107be5,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/documents/epidemiological-update-increase-dengue-cases-region-americas-29-march-2024,False,False,True,False,possibly_relevant,not_assessed,Epidemiological Update - Increase in dengue cases in the Region of ...,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
National Center for Biotechnology Information,high,national_center_for_biotechnology_information,,2026-06-25T20:45:54+00:00,structured_database,https://pmc.ncbi.nlm.nih.gov/articles/PMC11415067,primary_case_claim_support,,,live_search_result,not_assessed,pmc.ncbi.nlm.nih.gov,[],not_assessed,medium,government_unspecified,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[Skip to main content](https://pmc.ncbi.nlm.nih.gov/articles/PMC11415067#main-content)

![Image 1](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/a2b04810/var/data/static/img/us_flag.svg)

An official website of the United States government

Here's how you know

Here's how you know

![Image 2](https://cdn.ncbi.nlm.nih.gov/pmc/pd-medc-pmc-cloudpmc-viewer/production/a2b04810/var/data/static/img/icon-dot-gov.svg)

**Official websites use .gov**

 A **.gov** website belongs to an official government organization in the United States.

![Image 3](https://cdn.ncbi.nlm.nih.go",,,"The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",True,low,primary_or_authoritative,"[""domain""]",[],domain,structured_database,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,4,Tavily,,src_search_9c7738debb9e,direct_target_official_fast_path_skips_source_identity,assessed,publisher:national_center_for_biotechnology_information,National Center for Biotechnology Information,high,medium,"[""domain""]",structured_database,,[],https://pmc.ncbi.nlm.nih.gov/articles/PMC11415067,False,False,True,False,possibly_relevant,not_assessed,"The greatest Dengue epidemic in Brazil: Surveillance, Prevention, and Control",Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://firstwordpharma.com/story/7112506,insufficient_information,,,live_search_result,not_assessed,firstwordpharma.com,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"# PAHO updates dengue situation in the Americas, recommends strengthened surveillance and health system preparedness | FirstWord Pharma

Opens in a new window Opens an external website Opens an external website in a new window

This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, and marketing. To learn more, view the following link: [Cookie Policy](https://firstwordpharma.com/cookie-policy)

Manage preferences

*     Sign In   

*     Register   

Privacy

Terms of Use

Cookie Preferences

Contact Us

Home

Pharma+

*     MyFW+ S",,,"PAHO updates dengue situation in the Americas, recommends strengthened surveillance and health system preparedness",True,low,unknown,[],[],,,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_d67b1bd84e67,direct_target_official_fast_path_skips_source_identity,assessed,domain:firstwordpharma_com,,low,low,[],unknown,,[],https://firstwordpharma.com/story/7112506,False,False,False,False,possibly_relevant,not_assessed,"PAHO updates dengue situation in the Americas, recommends strengthened surveillance and health system preparedness",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/en/documents/situation-report-n1-dengue-epidemiological-situation-americas-14-december-2023,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3. Tools
       1. [Digital Health Library](https://iris.paho.org/)
       2. [Virtual Health Library](http://bvsalud.org/es/)
       3. [Virtual Campus for Public Health](https://www.campusvirtualsp.org/es)
    4. [PAHO/WHO Collaborating Centres](/en/pahowho-collaborating-centres)
    5. [Regional Revolving Funds](/en/regional-",,,Situation Report N.1: Dengue Epidemiological Situation in the Americas - 14 December 2023 - PAHO/WHO | Pan American Health Organization,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,6,Tavily,,src_search_90b5fc59aef2,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/documents/situation-report-n1-dengue-epidemiological-situation-americas-14-december-2023,False,False,True,False,possibly_relevant,not_assessed,Situation Report N.1: Dengue Epidemiological Situation in the Americas - 14 December 2023 - PAHO/WHO | Pan American Health Organization,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://beaconbio.org/en/report?reportid=63d43dd5-fe8e-4583-89f4-4ec4b99a7323&eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,insufficient_information,,,live_search_result,not_assessed,beaconbio.org,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"Track biological threats, share vital information, and collaborate on solutions for community protection and preparedness.
BEACON",,,BEACON,True,low,unknown,[],[],,,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,7,Tavily,,src_search_fe4e8f3af932,direct_target_official_fast_path_skips_source_identity,assessed,domain:beaconbio_org,,low,low,[],unknown,,[],https://beaconbio.org/en/report?reportid=63d43dd5-fe8e-4583-89f4-4ec4b99a7323&eventid=4a4130b0-6a6c-4f10-9859-e2297a985d27,False,False,False,False,possibly_relevant,not_assessed,Brazil surpasses 1000 dengue deaths in 2025 - BEACON,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
Pan American Health Organization,high,pan_american_health_organization,,2026-06-25T20:45:54+00:00,official_authority,https://www.paho.org/en/topics/dengue/dengue-multi-country-grade-3-outbreak,primary_case_claim_support,,,live_search_result,not_assessed,paho.org,[],not_assessed,medium,international,True,False,,,False,source_identity_publisher_credibility_v1,,report,[],"* [English](/en/topics/dengue/dengue-multi-country-grade-3-outbreak)
* [Español](/es/temas/dengue/brote-dengue-multi-pais-grado-3)

[![Pan American Health Organization](/themes/paho/images/logo-en.png)](/en)

* [Home](/en)
* [Topics](/en/topics)
* [Countries](/en/countries-and-centers)
* [Resources](/en/resources)
  + 1. [Publications](/en/publications)
    2. [Data](https://www.paho.org/data/)
    3. Tools
       1. [Digital Health Library](https://iris.paho.org/)
       2. [Virtual Health Library](http://bvsalud.org/es/)
       3. [Virtual Campus for Public Health](https://www.campusvirtuals",,,Dengue Multi-Country Outbreak - PAHO/WHO | Pan American Health Organization,True,low,primary_or_authoritative,"[""domain""]",[],domain,international_public_health_agency,PAHO AMRO dengue Brazil 2024 situation report cases deaths epidemiological update Q1,extract_primary_case_claims,fetch_for_extraction,collection,tavily,Tavily,8,Tavily,,src_search_60f9228c083d,direct_target_official_fast_path_skips_source_identity,assessed,publisher:pan_american_health_organization,Pan American Health Organization,high,high,"[""domain""]",international_public_health_agency,,[],https://www.paho.org/en/topics/dengue/dengue-multi-country-grade-3-outbreak,False,False,True,False,possibly_relevant,not_assessed,Dengue Multi-Country Outbreak - PAHO/WHO | Pan American Health Organization,Official domain pattern,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://www1.folha.uol.com.br/equilibrioesaude/2024/03/ministerio-da-saude-e-governos-estaduais-divergem-sobre-casos-de-dengue.shtml,insufficient_information,,,live_search_result,not_assessed,www1.folha.uol.com.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"## Últimas notícias

Gostaria de receber as principais notícias  
 do Brasil e do mundo?

## Últimas notícias

Gostaria de receber as principais notícias  
 do Brasil e do mundo?

Acesse seus artigos salvos em   
[**Minha Folha**](https://minhafolha.folha.uol.com.br/), sua área personalizada

Acesse os artigos do assunto seguido na   
[**Minha Folha**](https://minhafolha.folha.uol.com.br/), sua área personalizada

benefício do assinante

Você tem **7 acessos por dia** para dar de presente. Qualquer pessoa que não é assinante poderá ler.

benefício do assinante

Assinantes podem liberar **7 ace",,,Governo e estados divergem sobre mortos pela dengue - 06/03/2024 - Equilíbrio e Saúde - Folha,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,1,Tavily,,src_search_bca377d72697,direct_target_official_fast_path_skips_source_identity,assessed,domain:www1_folha_uol_com_br,,low,low,[],unknown,,[],https://www1.folha.uol.com.br/equilibrioesaude/2024/03/ministerio-da-saude-e-governos-estaduais-divergem-sobre-casos-de-dengue.shtml,False,False,False,False,possibly_relevant,not_assessed,Governo e estados divergem sobre mortos pela dengue - 06/03/2024 - Equilíbrio e Saúde - Folha,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://goias.gov.br/saude/wp-content/uploads/sites/34/boletins/epidemiologicos/arboviroses/2024/boletim%20arboviroses-volume3-numero2.pdf,insufficient_information,,,live_search_result,not_assessed,goias.gov.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"1 Boletim Epidemiológico Volume 3, Número 2, 2024 Gerência de Vigilância Epidemiológica/ Superintendência de Vigilância em Saúde/ Secretaria de Estado da Saúde de Goiás (GVE/ SUVISA/ SES-GO) Monitoramento dos casos de arboviroses em Goiás da semana epidemiológica 01 a 14 de 2024 As arboviroses transmitidas pelo mosquito Aedes aegypti são um dos principais problemas de saúde pública no Estado de Goiás. O boletim epidemiológico das arboviroses é uma produção mensal, objetivando apresentar a situação epidemiológica dos casos no estado, utilizando como fonte de dados os registros de casos suspeito",,,[PDF] Boletim Epidemiológico das Arboviroses,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,3,Tavily,,src_search_5f0c9a8b5245,direct_target_official_fast_path_skips_source_identity,assessed,domain:goias_gov_br,,low,low,[],unknown,,[],https://goias.gov.br/saude/wp-content/uploads/sites/34/boletins/epidemiologicos/arboviroses/2024/boletim%20arboviroses-volume3-numero2.pdf,False,False,False,False,possibly_relevant,not_assessed,[PDF] Boletim Epidemiológico das Arboviroses,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,insufficient_information,,,live_search_result,not_assessed,cofen.gov.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"![Brand](https://www.cofen.gov.br/wp-content/themes/cofen/assets/imagens/logo-cofen.png)
![Transparência e Prestação de Contas](https://www.cofen.gov.br/wp-content/uploads/2023/09/transp_logo-1.png)

###### Transparência e Prestação de Contas

### Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado

##### Apesar de uma queda recente nos casos, especialistas alertam que a doença voltará a crescer em dezembro

18.10.2024

![Mosquito Aedes aegypti. Feche um Mosquito sugando sangue humano](https://www.cofen.gov.br/wp-content/uploads/2024/10/mosquito-aedes-aegypti-feche-um-mosquito-",,,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,4,Tavily,,src_search_0cb54d17a3e3,direct_target_official_fast_path_skips_source_identity,assessed,domain:cofen_gov_br,,low,low,[],unknown,,[],https://www.cofen.gov.br/dengue-aumentou-400-no-brasil-em-2024-em-comparacao-ao-ano-passado,False,False,False,False,possibly_relevant,not_assessed,Dengue aumentou 400% no Brasil em 2024 em comparação ao ano passado - Cofen,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://ojs.revistacontemporanea.com/ojs/index.php/home/article/download/7910/5550,insufficient_information,,,live_search_result,not_assessed,ojs.revistacontemporanea.com,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"1

Revista Contemporânea, v ol . 5, n °. 4, 202 5. ISSN : 2447 -0961 

Contemporânea 

Contemporary Journal 

Vol. 5 N°. 4: p. 01 -24 , 202 5

ISSN: 2447 -0961 

Artigo 

## ANÁLISE EPIDEMIOLÓGI CA DA DENGUE NO CENT RO -

## OESTE: CASOS NOTIFIC ADOS, CONFIRMADOS E ÓBITOS DE 

## 2014 A 2024 

## EPIDEMIOLOGICAL ANAL YSIS OF DENGUE IN TH E MIDWEST: 

## NOTIFIED, CONFIRMED CASES AND DEATHS FRO M 2024 TO 2024 

## ANÁLISIS EPIDEMIOLÓG ICO DEL DENGUE EN LA REGIÓN 

## CENTRO -OESTE: CASOS NOTIFICADOS, CONFIRM ADOS Y

## ÓBITOS DE 2014 A 202 4

DOI: 10.56083/RCV 5N4-050 

Receipt of originals: 3/",,,050+n4+Contempor%C3%A2nea.pdf,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,5,Tavily,,src_search_f79ff78ee4b3,direct_target_official_fast_path_skips_source_identity,assessed,domain:ojs_revistacontemporanea_com,,low,low,[],unknown,,[],https://ojs.revistacontemporanea.com/ojs/index.php/home/article/download/7910/5550,False,False,False,False,possibly_relevant,not_assessed,050+n4+Contempor%C3%A2nea.pdf,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://www.cevs.rs.gov.br/upload/arquivos/202501/13095805-informativo-epidemiologico-arboviroses-2024.pdf,insufficient_information,,,live_search_result,not_assessed,cevs.rs.gov.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,report,[],"Binforma 

> Página 1 de 9

# INFORMATIVO EPIDEMIOLÓGICO SEMESTRAL 

DENGUE E OUTRAS ARBOVIROSES 

SE 01 a 52 /2024 

Publicado em: 10/0 1/20 25 

Dengue 

A Secretaria Estadual da Saúde Rio Grande do Sul (SES/RS), por meio do Centro Estadual de Vigilância em Saúde (CEVS/RS), registrou até a SE 52/2024, 303.598 casos suspeitos de Dengue, sendo 207.465 casos confirmados, 91.214 casos foram descartados e 963 continuam aguardando investigação (Tabela 1). 

Em relação à taxa de letalidade da dengue usando casos graves e com sinal de alarme, as taxas foram de 9,1% e 9,2% em 2023 e 2024 respectivame",,,[PDF] INFORMATIVO EPIDEMIOLÓGICO SEMESTRAL,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,6,Tavily,,src_search_4ac3da6a3dca,direct_target_official_fast_path_skips_source_identity,assessed,domain:cevs_rs_gov_br,,low,low,[],unknown,,[],https://www.cevs.rs.gov.br/upload/arquivos/202501/13095805-informativo-epidemiologico-arboviroses-2024.pdf,False,False,False,False,possibly_relevant,not_assessed,[PDF] INFORMATIVO EPIDEMIOLÓGICO SEMESTRAL,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://dadosabertos.saude.gov.br/dataset/arboviroses-dengue,insufficient_information,,,live_search_result,not_assessed,dadosabertos.saude.gov.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[![Logo SUS Dados Abertos](/logo-gov.br.svg)](https://www.gov.br/pt-br)

Governo Federal

Acesso Rápido

[Órgãos do Governo](https://www.gov.br/pt-br/orgaos-do-governo)[Legislação](http://www4.planalto.gov.br/legislacao)[Acesso à Informação](https://www.gov.br/acessoainformacao/pt-br)[Acessibilidade](https://www.gov.br/governodigital/pt-br/acessibilidade-digital)

[Entrar no gov.br](https://sso.acesso.gov.br/login?client_id=www.gov.br)

Ministério da Saúde

Portal de Dados Abertos do SUS

![Logo SUS Dados Abertos](/logo-gov.br.svg)Portal de Dados Abertos do SUS

Redes Sociais

Todo o conteúdo ",,,Portal de Dados Abertos do SUS,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,7,Tavily,,src_search_ecf0b5d00c07,direct_target_official_fast_path_skips_source_identity,assessed,domain:dadosabertos_saude_gov_br,,low,low,[],unknown,,[],https://dadosabertos.saude.gov.br/dataset/arboviroses-dengue,False,False,False,False,possibly_relevant,not_assessed,Portal de Dados Abertos do SUS,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,unknown,https://info.dengue.mat.br,insufficient_information,,,live_search_result,not_assessed,info.dengue.mat.br,[],not_assessed,medium,unknown,False,False,,,False,source_identity_publisher_credibility_v1,,unknown,[],"[![INFO-DENGUE](/static/img/info-dengue-logo-multicidades.png)](/)

[![FIOCRUZ](/static/img/fiocruz.gif)](http://www.procc.fiocruz.br)

[![EMAP](/static/img/emap.jpg)](http://emap.fgv.br)

[![](/static/img/home/banners/banner_report_en.svg)](https://zenodo.org/records/17516518)

![](/static/img/home/banners/banner_home_en.svg) Learn more

#### Functionalities

[API](/services/api ""Access to the data used to generate the results presented on the site."")

[Municipal reports](/report/ ""Information on the number of cases, alert level, and weather conditions for arbovirus transmission at the munici",,,Info Dengue,True,low,unknown,[],[],,,dengue Brasil 2024 SINAN InfoDengue casos notificados municípios estados janeiro março,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,8,Tavily,,src_search_5f398ee9785b,direct_target_official_fast_path_skips_source_identity,assessed,domain:info_dengue_mat_br,,low,low,[],unknown,,[],https://info.dengue.mat.br,False,False,False,False,possibly_relevant,not_assessed,Info Dengue,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_media,https://www.npr.org/sections/goatsandsoda/2024/03/04/1235795657/dengue-brazil-state-of-emergency-vaccine,corroboration_support,,,live_search_result,not_assessed,npr.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,news_media,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,1,Tavily,,src_search_1dbf2c45d0a6,direct_target_official_fast_path_skips_source_identity,assessed,domain:npr_org,,low,medium,"[""source_type""]",news_media,,[],https://www.npr.org/sections/goatsandsoda/2024/03/04/1235795657/dengue-brazil-state-of-emergency-vaccine,False,False,False,False,possibly_relevant,not_assessed,Brazil in state of emergency due to dengue fever: 1 million cases so ...,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_media,https://www.nytimes.com/2024/02/10/health/dengue-brazil-americas.html,corroboration_support,,,live_search_result,not_assessed,nytimes.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,news_media,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,2,Tavily,,src_search_da7ccbd13318,direct_target_official_fast_path_skips_source_identity,assessed,domain:nytimes_com,,low,high,"[""domain""]",news_media,,[],https://www.nytimes.com/2024/02/10/health/dengue-brazil-americas.html,False,False,False,False,possibly_relevant,not_assessed,"Brazil Has a Dengue Emergency, Portending a Health Crisis for the Americas - The New York Times",Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,,2026-06-25T20:45:54+00:00,social_media,https://www.youtube.com/watch?v=V3_rv56QgQw,insufficient_information,,,live_search_result,not_assessed,youtube.com,[],not_assessed,medium,non_authority,False,False,,,False,source_identity_publisher_credibility_v1,,social_post,[],,,,,False,,social,[],[],,social_media,Brazil dengue outbreak 2024 record cases deaths emergency January February March,needs_human_review,fetch_only_after_review,needs_human_review,tavily,Tavily,3,Tavily,,src_search_2e8e30169e0b,direct_target_official_fast_path_skips_source_identity,assessed,domain:youtube_com,,low,high,"[""domain""]",social_media,,[],https://www.youtube.com/watch?v=V3_rv56QgQw,True,False,False,False,possibly_relevant,not_assessed,Dengue outbreak in Brazil prompting emergency health measures,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_aggregator,https://en.wikipedia.org/wiki/2024_dengue_outbreak_in_Latin_America_and_the_Caribbean,corroboration_support,,,live_search_result,not_assessed,en.wikipedia.org,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,secondary_aggregator,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,4,Tavily,,src_search_3ab93461f77b,direct_target_official_fast_path_skips_source_identity,assessed,domain:en_wikipedia_org,,low,high,"[""domain""]",secondary_aggregator,,[],https://en.wikipedia.org/wiki/2024_dengue_outbreak_in_Latin_America_and_the_Caribbean,False,False,False,False,possibly_relevant,not_assessed,2024 dengue outbreak in Latin America and the Caribbean,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_aggregator,https://outbreaknewstoday.substack.com/p/dengue-state-of-emergency-declared,corroboration_support,,,live_search_result,not_assessed,outbreaknewstoday.substack.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,secondary_report,[],,,,,False,,secondary,[],[],,secondary_aggregator,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,5,Tavily,,src_search_f70e61906754,direct_target_official_fast_path_skips_source_identity,assessed,domain:outbreaknewstoday_substack_com,,low,high,"[""domain""]",secondary_aggregator,,[],https://outbreaknewstoday.substack.com/p/dengue-state-of-emergency-declared,False,False,False,False,possibly_relevant,not_assessed,Dengue state of emergency declared in 21 cities in São Paulo state,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
,low,,News or aggregator source may summarize upstream official reporting,2026-06-25T20:45:54+00:00,secondary_media,https://medcraveonline.com/MOJPH/reported-cases-of-dengue-in-brazil-from-2015-to-2024.html,corroboration_support,,,live_search_result,not_assessed,medcraveonline.com,[],not_assessed,medium,non_authority,True,True,,,False,source_identity_publisher_credibility_v1,,report,[],,,,,False,,secondary,[],[],,news_media,Brazil dengue outbreak 2024 record cases deaths emergency January February March,extract_public_health_observations,fetch_for_extraction,collection_support,tavily,Tavily,7,Tavily,,src_search_beb2acd883bf,direct_target_official_fast_path_skips_source_identity,assessed,domain:medcraveonline_com,,low,medium,"[""source_type""]",news_media,,[],https://medcraveonline.com/MOJPH/reported-cases-of-dengue-in-brazil-from-2015-to-2024.html,False,False,False,False,possibly_relevant,not_assessed,Reported cases of dengue in Brazil from 2015 to 2024 - MedCrave online,Search metadata only,[],"[""search_provider_not_publisher"", ""publisher_from_search_metadata_unverified"", ""actual_publisher_unknown"", ""direct_target_official_fast_path_skips_source_identity""]"
